type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,50.98676,6.90399,46.4,0.2,36.349,16.58,,
T,50.98663,6.90415,46.2,-1,36.367,18.31,,
T,50.98656,6.90423,46.3,0.7,36.377,9.6,,
T,50.98649,6.90432,46.3,-0.1,36.387,10.03,,
T,50.98637,6.90446,46.1,-1.3,36.403,16.58,,
T,50.98611,6.90478,45,-2.9,36.44,36.63,,
T,50.98602,6.90488,45.6,4.5,36.452,12.23,,
T,50.98597,6.90494,45.4,-1.8,36.459,6.98,,
T,50.98583,6.90511,45,-2,36.479,19.62,,
T,50.9857,6.90527,45.5,2.7,36.497,18.31,,
T,50.98558,6.90541,45.5,-0.1,36.513,16.58,,
T,50.98555,6.90544,45.5,-1.3,36.517,3.95,,
T,50.98555,6.90545,45.4,-5.6,36.518,0.7,,
T,50.98547,6.90554,45.4,0,36.529,10.92,,
T,50.9853,6.90573,45.3,-0.4,36.552,23.14,,
T,50.98508,6.90599,44.9,-1.4,36.583,30.53,,
T,50.98491,6.90619,44.7,-0.9,36.606,23.56,,
T,50.98461,6.90653,44.6,-0.2,36.647,41.03,,
T,50.98439,6.90679,44.4,-0.5,36.678,30.53,,
T,50.98425,6.90695,44,-2.2,36.697,19.2,,
T,50.98409,6.90713,44.5,2,36.719,21.83,,
T,50.98387,6.90738,44.1,-1,36.749,30.12,,
T,50.9838,6.90746,44.2,0.9,36.759,9.6,,
T,50.98372,6.90755,44,-2.5,36.77,10.92,,
T,50.98366,6.90762,43.7,-2.9,36.778,8.29,,
T,50.98357,6.90771,43.5,-1.6,36.79,11.84,,
T,50.9835,6.90779,43.4,-1.3,36.799,9.6,,
T,50.98343,6.90788,43.5,1.3,36.809,10.03,,
T,50.98314,6.90819,43.9,0.8,36.848,38.92,,
T,50.98312,6.90822,43.8,-3.3,36.851,3.06,,
T,50.98299,6.90836,43.9,0.6,36.869,17.49,,
T,50.98286,6.90851,44.5,3.3,36.887,17.89,,
T,50.98277,6.9086,44.2,-2.3,36.898,11.84,,
T,50.9826,6.90878,44.1,-0.3,36.921,22.75,,
T,50.98247,6.90892,43,-6.5,36.939,17.49,,
T,50.98234,6.90907,43,0,36.957,17.89,,
T,50.98225,6.90916,43,0,36.968,11.84,,
T,50.98225,6.90917,43,0.7,36.969,0.7,,
T,50.98219,6.90924,42.8,-2.1,36.977,8.29,,
T,50.9821,6.90933,42.6,-1.6,36.989,11.84,,
T,50.98204,6.9094,42.8,1.8,36.998,8.29,,
T,50.9819,6.90955,42.7,-0.5,37.016,18.8,,
T,50.98179,6.90966,42.6,-0.5,37.031,14.47,,
T,50.98167,6.9098,43,2.3,37.047,16.58,,
T,50.98153,6.90994,42.7,-1.8,37.066,18.42,,
T,50.9814,6.91008,43.3,3.6,37.083,17.49,,
T,50.98129,6.91019,43.1,-1.4,37.098,14.47,,
T,50.98113,6.91036,43.4,1.3,37.119,21.43,,
T,50.98098,6.91052,43.8,2.1,37.139,20.12,,
T,50.98085,6.91066,44,1.3,37.157,17.49,,
T,50.98072,6.91079,44.3,1.2,37.174,17.1,,
T,50.98057,6.91095,44,-1.2,37.194,20.12,,
T,50.98044,6.91108,44.6,3.1,37.211,17.1,,
T,50.98036,6.91117,44.6,0.6,37.222,10.92,,
T,50.98016,6.91137,44.6,-0.2,37.248,26.31,,
T,50.98002,6.91152,45,2,37.267,18.8,,
T,50.97994,6.91161,45.2,2,37.278,10.92,,
T,50.9799,6.91165,45.1,-1.7,37.283,5.26,,
T,50.97978,6.91177,45,-0.5,37.299,15.79,,
T,50.97961,6.91194,45.4,1.9,37.322,22.37,,
T,50.97949,6.91206,45.5,0.4,37.337,15.79,,
T,50.97944,6.91212,45.4,-1.2,37.344,6.98,,
T,50.97934,6.9122,45.5,1.2,37.357,12.46,,
T,50.97921,6.91234,45.5,-0.3,37.374,17.49,,
T,50.97908,6.91247,45.5,0.2,37.391,17.1,,
T,50.97896,6.91259,45.7,1.4,37.407,15.79,,
T,50.97881,6.91274,46.2,2.1,37.427,19.73,,
T,50.97868,6.91286,46,-0.9,37.444,16.74,,
T,50.97854,6.91301,46.4,2,37.462,18.8,,
T,50.97838,6.91317,46.5,0.5,37.483,21.05,,
T,50.97827,6.91328,46.6,0.4,37.498,14.47,,
T,50.97797,6.91356,46.7,0.3,37.537,38.74,,
T,50.9777,6.91383,46.7,0,37.572,35.52,,
T,50.97755,6.91397,46.9,1,37.592,19.37,,
T,50.97746,6.91406,47.2,2.9,37.603,11.84,,
T,50.97741,6.91411,47.3,0.7,37.61,6.58,,
T,50.9773,6.91421,47,-1.9,37.624,14.11,,
T,50.97724,6.91426,47,0,37.632,7.54,,
T,50.97716,6.91433,47.4,3.6,37.642,10.17,,
T,50.97694,6.91453,47,-1.2,37.67,28.22,,
T,50.97687,6.9146,47.5,4.6,37.679,9.21,,
T,50.97677,6.91468,47.4,-0.7,37.692,12.46,,
T,50.97674,6.91472,47,-8.2,37.696,4.36,,
T,50.97662,6.91482,47.5,3.1,37.711,15.08,,
T,50.97661,6.91483,47.6,6.4,37.712,1.32,,
T,50.97641,6.915,47.9,1.4,37.738,25.25,,
T,50.97625,6.91515,48.5,2.6,37.758,20.68,,
T,50.9761,6.91527,48.1,-1.9,37.777,18.69,,
T,50.97586,6.91547,48.3,0.6,37.807,30.17,,
T,50.9756,6.91568,48,-0.9,37.84,32.47,,
T,50.97552,6.91574,48.1,0.9,37.85,9.85,,
T,50.97544,6.91581,48.1,-0.2,37.86,10.17,,
T,50.97539,6.91585,48,-1.1,37.866,6.23,,
T,50.9753,6.91591,48,0,37.877,10.86,,
T,50.97485,6.91625,49.3,2.3,37.932,55.47,,
T,50.97475,6.91632,49.2,-0.4,37.944,12.16,,
T,50.9739,6.91694,49,-0.2,38.049,104.11,,
T,50.97382,6.917,49.4,4.1,38.058,9.85,,
T,50.97368,6.91708,50.1,4.2,38.075,16.56,,
T,50.97355,6.91717,50.3,0.8,38.091,15.78,,
T,50.97339,6.91727,50,-1.6,38.11,19.14,,
T,50.97325,6.91735,50.2,1.2,38.126,16.56,,
T,50.97312,6.91743,50.2,0.2,38.142,15.52,,
T,50.97277,6.91764,50,-0.5,38.184,41.64,,
T,50.97227,6.91792,50.4,0.7,38.243,59,,
T,50.97194,6.91811,51,1.5,38.282,39.06,,
T,50.9713,6.91844,51,0,38.357,74.88,,
T,50.97053,6.91883,49.1,-2.1,38.446,89.93,,
T,50.97031,6.91894,46.8,-9.1,38.472,25.67,,
T,50.9701,6.91905,49.9,12.8,38.497,24.61,,
T,50.96992,6.91914,51.5,7.7,38.518,21,,
T,50.96963,6.91929,51,-1.6,38.552,33.94,,
T,50.96933,6.91945,51,0,38.587,35.22,,
T,50.96901,6.91962,51,0,38.624,37.55,,
T,50.96873,6.91978,50.9,-0.4,38.658,33.11,,
T,50.96857,6.91987,50.4,-2.6,38.676,18.89,,
T,50.9684,6.91997,50,-1.8,38.697,20.17,,
T,50.96829,6.92004,50,-0.2,38.71,13.19,,
T,50.96819,6.9201,50,0,38.722,11.9,,
T,50.96805,6.92019,50,0,38.738,16.81,,
T,50.96779,6.92036,50,0,38.77,31.29,,
T,50.96761,6.92049,49.9,-0.6,38.792,22.01,,
T,50.96756,6.92052,49.9,0.7,38.798,5.95,,
T,50.96745,6.9206,49.7,-1.6,38.811,13.47,,
T,50.96729,6.92071,49.1,-3,38.831,19.4,,
T,50.96714,6.92082,49,-0.7,38.849,18.39,,
T,50.9671,6.92085,49,0.3,38.854,4.92,,
T,50.96692,6.92099,49,0,38.876,22.31,,
T,50.96675,6.92112,49,0,38.897,21,,
T,50.96673,6.92114,49,-0.5,38.9,2.63,,
T,50.96614,6.92155,48.6,-0.5,38.972,71.68,,
T,50.96611,6.92157,48.6,0.7,38.975,3.62,,
T,50.96585,6.9218,48,-1.9,39.008,33.13,,
T,50.96583,6.92182,48,-1.2,39.011,2.63,,
T,50.96556,6.92208,48,0,39.046,35.15,,
T,50.96529,6.92235,48,0,39.082,35.52,,
T,50.96489,6.92277,48,0,39.135,53.39,,
T,50.96454,6.92314,47.5,-1.2,39.182,46.82,,
T,50.96445,6.92324,47.3,-1,39.194,12.23,,
T,50.96429,6.9234,47.4,0.4,39.215,21.05,,
T,50.96395,6.92376,47.4,-0.1,39.261,45.5,,
T,50.96372,6.92401,46.6,-2.6,39.292,31.03,,
T,50.96364,6.9241,46.2,-3,39.303,10.92,,
T,50.96317,6.92458,46.3,0.1,39.365,62.22,,
T,50.96276,6.92501,45.1,-2.2,39.419,54.71,,
T,50.96243,6.92536,45.4,0.5,39.464,44.19,,
T,50.96191,6.9259,45.1,-0.4,39.533,69.18,,
T,50.96163,6.92618,44.1,-2.6,39.57,36.84,,
T,50.96142,6.92639,44,-0.4,39.597,27.63,,
T,50.96138,6.92643,44,0.5,39.603,5.26,,
T,50.96124,6.92656,44.2,1,39.621,18.06,,
T,50.96107,6.92672,44.1,-0.4,39.643,22,,
T,50.96084,6.92693,44.1,-0.2,39.672,29.54,,
T,50.96062,6.92711,44.6,2.1,39.7,27.55,,
T,50.96045,6.92724,44.7,0.3,39.721,21,,
T,50.96024,6.9274,44.4,-1.3,39.747,25.93,,
T,50.96004,6.92755,44.5,0.4,39.771,24.62,,
T,50.95993,6.92762,44.8,2.7,39.784,13.19,,
T,50.95979,6.92771,44.8,-0.1,39.801,16.81,,
T,50.95961,6.92783,45.5,3.1,39.823,21.73,,
T,50.95957,6.92786,45.6,3.8,39.828,4.92,,
T,50.95953,6.92788,45.7,1.5,39.833,4.67,,
T,50.95945,6.92793,45.3,-4.8,39.842,9.57,,
T,50.95937,6.92797,44.5,-7.7,39.851,9.33,,
T,50.95931,6.92801,43.8,-9.9,39.859,7.24,,
T,50.95895,6.9282,44.1,0.7,39.901,42.22,,
T,50.95869,6.92833,43,-3.6,39.931,30.33,,
T,50.95854,6.92841,42.9,-0.8,39.949,17.61,,
T,50.9584,6.92847,42.9,-0.1,39.965,16.14,,
T,50.95817,6.92858,42.3,-2.3,39.992,26.73,,
T,50.95801,6.92865,42,-1.6,40.01,18.47,,
T,50.9578,6.92875,42,0,40.035,24.4,,
T,50.95743,6.92891,42,0,40.077,42.67,,
T,50.95728,6.92898,42,0,40.095,17.4,,
T,50.95722,6.929,42,0.3,40.101,6.82,,
T,50.95704,6.92909,42.4,1.9,40.122,21,,
T,50.95692,6.92915,41.5,-7,40.136,14,,
T,50.95668,6.92926,41.6,0.6,40.164,27.8,,
T,50.95668,6.92926,41.6,,40.164,0,,
T,50.95655,6.92932,42.6,6.3,40.179,15.06,,
T,50.95654,6.92933,42.5,-2.9,40.181,1.32,,
T,50.95646,6.92937,42.5,-0.8,40.19,9.33,,
T,50.95637,6.92942,41.7,-6.8,40.201,10.61,,
T,50.95622,6.92951,41.9,1,40.218,17.85,,
T,50.95604,6.92962,43.4,7,40.24,21.46,,
T,50.95596,6.92967,45.1,17.2,40.249,9.57,,
T,50.95575,6.92982,48.5,13.5,40.275,25.63,,
T,50.95555,6.92998,49,1.8,40.3,24.93,,
T,50.95542,6.93009,49,0,40.316,16.4,,
T,50.95541,6.9301,49,0,40.318,1.32,,
T,50.95519,6.9303,49,0,40.346,28.22,,
T,50.95517,6.93032,49,0,40.349,2.63,,
T,50.95499,6.93048,49,0,40.372,22.96,,
T,50.95481,6.93066,49,0,40.395,23.68,,
T,50.95463,6.93084,49,0,40.419,23.68,,
T,50.95446,6.93101,49.6,2.6,40.441,22.37,,
T,50.95429,6.93118,49.5,-0.6,40.464,22.37,,
T,50.95418,6.93129,49.6,1.1,40.478,14.47,,
T,50.95409,6.93137,49.7,0.4,40.49,11.48,,
T,50.95391,6.93155,49.6,-0.5,40.513,23.68,,
T,50.95372,6.93174,49.3,-1.1,40.538,25,,
T,50.95363,6.93183,49,-2.2,40.55,11.84,,
T,50.95341,6.93205,48.5,-2,40.579,28.95,,
T,50.95333,6.93212,47.7,-7,40.589,10.17,,
T,50.95324,6.9322,47.2,-5,40.601,11.48,,
T,50.95319,6.93225,47,-2.5,40.607,6.58,,
T,50.95313,6.9323,46.9,-1.7,40.615,7.54,,
T,50.95307,6.93235,46.6,-3.7,40.622,7.54,,
T,50.95298,6.93242,46.6,0.4,40.634,11.16,,
T,50.95291,6.93248,46.6,0,40.642,8.86,,
T,50.95284,6.93255,46.7,0.9,40.652,9.21,,
T,50.95264,6.93271,46.9,0.6,40.677,24.93,,
T,50.95257,6.93278,46.7,-1.2,40.686,9.21,,
T,50.95251,6.93283,46.8,0.7,40.693,7.54,,
T,50.95235,6.93298,47,0.8,40.714,20.69,,
T,50.95218,6.93314,47.4,1.8,40.736,22,,
T,50.95194,6.93339,47.8,1.4,40.768,31.96,,
T,50.95182,6.93351,48,0.9,40.784,15.79,,
T,50.95175,6.93357,48,-0.3,40.793,8.86,,
T,50.9516,6.93373,48.3,1.6,40.813,20.12,,
T,50.95145,6.93389,48,-1.4,40.833,20.12,,
T,50.95118,6.93418,48,0.1,40.869,36.3,,
T,50.95099,6.93439,48.1,0.2,40.895,25.78,,
T,50.95099,6.93439,48.1,,40.895,0,,
T,50.95096,6.93441,48.1,-0.5,40.899,3.62,,
T,50.95094,6.93442,48.1,-0.6,40.901,2.33,,
T,50.95092,6.93444,48,-1.6,40.904,2.63,,
T,50.95084,6.93454,47.7,-2.8,40.915,11.34,,
T,50.95076,6.93463,47.6,-0.9,40.926,10.92,,
T,50.95075,6.93464,47.6,0,40.927,1.32,,
T,50.95068,6.93472,47.6,-0.4,40.937,9.6,,
T,50.95061,6.9348,47.9,3.1,40.946,9.6,,
T,50.95058,6.93484,47.7,-3.2,40.951,4.36,,
T,50.9504,6.93505,47.5,-0.7,40.976,24.87,,
T,50.95025,6.93519,47.5,-0.1,40.995,19.37,,
T,50.95019,6.93525,47.5,0,41.003,7.9,,
T,50.95016,6.93528,47.4,-2.1,41.007,3.95,,
T,50.95012,6.9353,47.6,4,41.011,4.67,,
T,50.95007,6.93532,47.9,4.3,41.017,5.74,,
T,50.95002,6.93534,48.1,4.8,41.023,5.74,,
T,50.94994,6.93536,48.5,4.2,41.032,9.01,,
T,50.94984,6.93537,48.9,3.6,41.043,11.15,,
T,50.94972,6.93534,49.2,2.4,41.057,13.52,,
T,50.94962,6.9353,49.4,1.6,41.068,11.47,,
T,50.94955,6.93526,49.7,3.3,41.076,8.28,,
T,50.94947,6.93523,50,2.9,41.085,9.15,,
T,50.94946,6.93523,50,1.6,41.087,1.11,,
T,50.94939,6.9352,50,0.3,41.095,8.07,,
T,50.94933,6.93518,50,0,41.101,6.82,,
T,50.94929,6.93517,50,0,41.106,4.51,,
T,50.94925,6.93517,50,0,41.11,4.45,,
T,50.94922,6.93517,50,0,41.114,3.34,,
T,50.94917,6.93517,50,0,41.119,5.56,,
T,50.94909,6.93518,50,0,41.128,8.93,,
T,50.94902,6.9352,50,0,41.136,7.91,,
T,50.94886,6.93525,50,0,41.154,18.14,,
T,50.94818,6.93543,49,-1.3,41.231,76.7,,
T,50.94791,6.93551,49,0,41.262,30.56,,
T,50.94791,6.93551,49,,41.262,0,,
T,50.94785,6.93553,49,0,41.268,6.82,,
T,50.94767,6.93559,49,0,41.289,20.46,,
T,50.9476,6.93564,49,0,41.297,8.54,,
T,50.94749,6.93567,49,0.2,41.31,12.42,,
T,50.94741,6.93588,48.9,-0.4,41.327,17.23,,
T,50.94726,6.9363,48,-2.7,41.361,33.91,,
T,50.9472,6.93647,48.3,1.5,41.375,13.69,,
T,50.94715,6.93661,49.3,9.7,41.386,11.3,,
T,50.94713,6.93668,50.1,13.7,41.391,5.4,,
T,50.94709,6.93679,51,10,41.4,8.92,,
T,50.94709,6.93679,51,,41.4,0,,
T,50.94702,6.93699,49.8,-7.4,41.416,16.07,,
T,50.94699,6.93704,49.3,-9.7,41.421,4.85,,
T,50.94693,6.93718,49,-2.6,41.433,11.89,,
T,50.94688,6.93729,50.1,11.8,41.443,9.52,,
T,50.94682,6.93741,50.9,6.6,41.453,10.76,,
T,50.94681,6.93742,50.9,0.5,41.455,1.32,,
T,50.94676,6.93752,50.5,-4.6,41.464,8.96,,
T,50.94673,6.9376,49.3,-18.3,41.47,6.54,,
T,50.94669,6.93775,46.8,-21.6,41.482,11.44,,
T,50.94667,6.93793,46,-6,41.494,12.84,,
T,50.94667,6.93793,46,,41.494,0,,
T,50.94666,6.93809,46,0,41.506,11.3,,
T,50.94667,6.93829,46,-0.1,41.52,14.1,,
T,50.94667,6.9384,46,0.1,41.528,7.73,,
T,50.94667,6.93848,46,0.1,41.533,5.62,,
T,50.94667,6.9386,46,0.1,41.542,8.43,,
T,50.94667,6.93867,45.8,-4.1,41.547,4.92,,
T,50.94664,6.93901,46.5,2.6,41.571,24.13,,
T,50.94663,6.93913,47.7,13.9,41.579,8.51,,
T,50.94661,6.93944,48,1.6,41.601,21.9,,
T,50.94654,6.94026,48,0.1,41.659,58.15,,
T,50.94652,6.94065,48.5,1.8,41.687,27.5,,
T,50.94651,6.94072,48.6,0.7,41.692,5.04,,
T,50.94643,6.94165,49,0.7,41.758,65.96,,
T,50.94641,6.94187,49,0,41.773,15.62,,
T,50.94641,6.94196,49,0,41.78,6.33,,
T,50.9464,6.94206,49,0,41.787,7.12,,
T,50.94639,6.94219,49,0,41.796,9.2,,
T,50.94638,6.94238,49,0,41.809,13.4,,
T,50.94637,6.9425,49,0,41.818,8.51,,
T,50.94638,6.94268,49,0,41.831,12.7,,
T,50.94638,6.94274,49,0,41.835,4.22,,
T,50.94639,6.94281,49,0,41.84,5.04,,
T,50.9464,6.9429,49,0,41.846,6.42,,
T,50.94641,6.94299,49,0,41.853,6.42,,
T,50.94641,6.94299,49,,41.853,0,,
T,50.94646,6.94319,49,0,41.868,15.12,,
T,50.94648,6.94327,49,0,41.874,6.05,,
T,50.94651,6.94337,49,0,41.882,7.78,,
T,50.94654,6.94346,49,0,41.889,7.15,,
T,50.94658,6.94357,49,0,41.898,8.92,,
T,50.94663,6.94368,49,-0.3,41.907,9.52,,
T,50.94669,6.94383,49,0.3,41.92,12.48,,
T,50.94675,6.94402,49,0,41.935,14.93,,
T,50.94687,6.94433,49,0,41.96,25.55,,
T,50.94691,6.94444,49,0,41.969,8.92,,
T,50.94696,6.94457,49,0,41.98,10.7,,
T,50.94703,6.94468,49,0,41.991,10.97,,
T,50.94703,6.94468,49,,41.991,0,,
T,50.94708,6.9448,49.1,1.4,42.001,10.1,,
T,50.94711,6.94489,49.4,3.1,42.008,7.15,,
T,50.94712,6.94493,49.5,3.7,42.011,3.02,,
T,50.94713,6.94496,49.6,4.2,42.013,2.38,,
T,50.94713,6.94499,49.6,3.4,42.016,2.11,,
T,50.94713,6.94502,49.7,1.1,42.018,2.11,,
T,50.94713,6.94506,49.7,0,42.02,2.81,,
T,50.94713,6.94509,49.7,0,42.023,2.11,,
T,50.94712,6.94512,49.6,-1.5,42.025,2.38,,
T,50.94711,6.94515,49.6,-1.5,42.027,2.38,,
T,50.9471,6.94518,49.6,-1.5,42.03,2.38,,
T,50.94709,6.94519,49.5,-2.7,42.031,1.32,,
T,50.94699,6.9453,49.2,-2.8,42.045,13.55,,
T,50.94684,6.94545,49,-0.8,42.064,19.74,,
T,50.94673,6.94556,49,0,42.079,14.47,,
T,50.94669,6.94558,49,0,42.084,4.67,,
T,50.94665,6.94562,49,0,42.089,5.26,,
T,50.94655,6.94572,49,0,42.102,13.16,,
T,50.94648,6.94579,49,0,42.111,9.21,,
T,50.9464,6.94587,49,0,42.122,10.53,,
T,50.9463,6.94599,49,0,42.136,13.96,,
T,50.94625,6.94605,49,0,42.143,6.98,,
T,50.94624,6.94606,49,0,42.144,1.32,,
T,50.94579,6.94652,50.6,2.6,42.204,59.59,,
T,50.94577,6.94654,50.6,3.6,42.206,2.63,,
T,50.94573,6.94659,50.8,3.2,42.212,5.67,,
T,50.94569,6.94664,51,2.2,42.217,5.67,,
T,50.94565,6.94671,51,0.7,42.224,6.63,,
T,50.94565,6.94671,51,,42.224,0,,
T,50.94563,6.94676,51,0,42.228,4.16,,
T,50.94561,6.94681,51,0,42.232,4.16,,
T,50.94559,6.94686,51,0,42.237,4.16,,
T,50.94557,6.94694,51,0,42.243,6.05,,
T,50.94554,6.94704,50.7,-4.4,42.25,7.78,,
T,50.9455,6.94719,50.1,-4.7,42.262,11.44,,
T,50.94549,6.94724,50,-3.1,42.266,3.69,,
T,50.94547,6.94733,50,0,42.272,6.71,,
T,50.94545,6.94746,50,0,42.282,9.4,,
T,50.94543,6.94756,50,0,42.289,7.37,,
T,50.94541,6.94767,50,0,42.297,8.04,,
T,50.9454,6.94776,50,0,42.303,6.42,,
T,50.94539,6.94786,50,0,42.311,7.12,,
T,50.94538,6.94801,50,0,42.321,10.6,,
T,50.94533,6.94861,49.2,-1.9,42.364,42.53,,
T,50.94527,6.94943,49,-0.3,42.422,58.02,,
T,50.94526,6.94949,49.1,0.6,42.426,4.36,,
T,50.94525,6.94965,49,-0.2,42.437,11.3,,
T,50.94521,6.95022,49,-0.1,42.478,40.31,,
T,50.94519,6.95043,49,0,42.493,14.93,,
T,50.94519,6.95043,49,,42.493,0,,
T,50.94518,6.95071,49,0,42.512,19.71,,
T,50.94517,6.95074,49,0,42.515,2.38,,
T,50.94517,6.95089,49,0,42.525,10.54,,
T,50.94514,6.95132,49.4,1.2,42.556,30.4,,
T,50.94514,6.95135,49.4,2.6,42.558,2.11,,
T,50.94512,6.95155,49.6,1,42.572,14.23,,
T,50.9451,6.95176,49.4,-1,42.587,14.93,,
T,50.94508,6.95193,49,-3.2,42.599,12.15,,
T,50.94505,6.95205,49,-0.4,42.608,9.07,,
T,50.94503,6.95222,49,0,42.62,12.15,,
T,50.945,6.95236,49.5,4.8,42.631,10.39,,
T,50.94499,6.95242,49.8,6,42.635,4.36,,
T,50.94498,6.95249,50,5.6,42.64,5.04,,
T,50.94493,6.95268,50.1,0.3,42.655,14.47,,
T,50.9449,6.9528,50,-1,42.664,9.07,,
T,50.94487,6.95288,50,0,42.67,6.54,,
T,50.94487,6.95288,50,,42.67,0,,
T,50.94481,6.95327,50,0,42.698,28.21,,
T,50.94479,6.95343,50,0,42.71,11.46,,
T,50.94476,6.95351,50,0,42.716,6.54,,
T,50.94476,6.95352,50,0,42.717,0.7,,
T,50.94476,6.95354,50,0,42.719,1.41,,
T,50.94476,6.95359,50,0,42.722,3.51,,
T,50.94475,6.95385,50,0,42.74,18.31,,
T,50.94475,6.95406,50,0,42.755,14.76,,
T,50.94476,6.95432,50.6,3,42.773,18.31,,
T,50.94476,6.95443,50.9,5.1,42.781,7.73,,
T,50.94477,6.95452,51,0.8,42.788,6.42,,
T,50.94477,6.95459,51,0,42.792,4.92,,
T,50.94478,6.9547,51,0,42.8,7.81,,
T,50.9448,6.95483,50.9,-1.2,42.81,9.4,,
T,50.94481,6.95494,50.8,-1.8,42.818,7.81,,
T,50.94483,6.95505,50.6,-1.7,42.826,8.04,,
T,50.94483,6.95508,50.6,0,42.828,2.11,,
T,50.94484,6.95516,50.6,-0.6,42.833,5.73,,
T,50.94487,6.95528,50.5,-1.3,42.842,9.07,,
T,50.94488,6.95536,50.1,-6.3,42.848,5.73,,
T,50.9449,6.95543,49.7,-8.1,42.854,5.4,,
T,50.9449,6.95545,49.6,-6.6,42.855,1.41,,
T,50.94493,6.95556,48.8,-9.6,42.863,8.42,,
T,50.94496,6.95566,48.4,-4.2,42.871,7.78,,
T,50.94499,6.95575,48.1,-4.5,42.878,7.15,,
T,50.94502,6.95585,48.4,3.7,42.886,7.78,,
T,50.94504,6.95593,49.5,17.9,42.892,6.05,,
T,50.94509,6.95609,51.7,18.1,42.905,12.55,,
T,50.94513,6.95618,53.2,18.4,42.912,7.73,,
T,50.94514,6.95621,53.6,17.3,42.915,2.38,,
T,50.94528,6.9565,56,9.4,42.94,25.65,,
T,50.94543,6.95679,52.9,-11.6,42.967,26.34,,
T,50.94543,6.95679,52.9,,42.967,0,,
T,50.94547,6.95688,51.7,-15.8,42.975,7.73,,
T,50.94551,6.95699,50.2,-17.2,42.983,8.92,,
T,50.94553,6.95705,49.2,-19.6,42.988,4.77,,
T,50.94554,6.95713,48.2,-17.6,42.994,5.73,,
T,50.94555,6.95724,47.1,-14.6,43.002,7.81,,
T,50.94555,6.95729,47.1,-0.2,43.005,3.51,,
T,50.94554,6.95731,47.2,6.6,43.007,1.79,,
T,50.94552,6.95741,47.3,2,43.014,7.37,,
T,50.94549,6.95746,47.5,4.1,43.019,4.85,,
T,50.94546,6.9575,47.7,3.4,43.024,4.36,,
T,50.94545,6.95753,47.9,8.6,43.026,2.38,,
T,50.94543,6.95755,48.1,7.9,43.029,2.63,,
T,50.94532,6.95768,48.9,5.2,43.044,15.27,,
T,50.94516,6.95786,49,0.5,43.066,21.84,,
T,50.94485,6.95815,48.7,-0.8,43.106,40.06,,
T,50.94485,6.95815,48.7,,43.106,0,,
T,50.94476,6.95821,48.4,-2,43.117,10.86,,
T,50.94473,6.95823,48.4,-2,43.12,3.62,,
T,50.94467,6.95827,48.6,3.6,43.128,7.24,,
T,50.94464,6.95831,48.5,-2.9,43.132,4.36,,
T,50.94444,6.95856,49,1.9,43.16,28.35,,
T,50.94438,6.95865,49.2,1.8,43.17,9.2,,
T,50.9443,6.95876,49.2,0.3,43.181,11.79,,
T,50.94429,6.95878,49.2,-1.3,43.183,1.79,,
T,50.94428,6.95879,49.2,-0.5,43.184,1.32,,
T,50.9442,6.95892,49,-1.6,43.197,12.75,,
T,50.94415,6.95903,49.1,0.5,43.207,9.52,,
T,50.94414,6.95905,49.1,1.2,43.208,1.79,,
T,50.94405,6.95927,48.8,-1.6,43.227,18.42,,
T,50.94396,6.95949,48.7,-0.4,43.245,18.42,,
T,50.94393,6.95958,48.8,1.1,43.252,7.15,,
T,50.94388,6.95969,49,2.3,43.262,9.52,,
T,50.9438,6.95986,48.7,-2.3,43.277,14.9,,
T,50.94375,6.95995,48.6,-0.9,43.285,8.42,,
T,50.94373,6.95998,48.6,0.4,43.288,3.07,,
T,50.94366,6.96013,48.4,-1.3,43.301,13.11,,
T,50.9436,6.96022,48.2,-2.2,43.311,9.2,,
T,50.9436,6.96022,48.2,,43.311,0,,
T,50.94359,6.96022,48.3,2.5,43.312,1.11,,
T,50.94358,6.96022,48.3,2.6,43.313,1.11,,
T,50.94357,6.96023,48.3,-0.2,43.314,1.32,,
T,50.94356,6.96023,48.3,2.6,43.315,1.11,,
T,50.94355,6.96024,48.3,0.2,43.317,1.32,,
T,50.94354,6.96024,48.4,2.8,43.318,1.11,,
T,50.94354,6.96025,48.3,-3.8,43.318,0.7,,
T,50.94353,6.96025,48.4,3,43.32,1.11,,
T,50.94353,6.96026,48.3,-3.7,43.32,0.7,,
T,50.94352,6.96027,48.3,0.8,43.322,1.32,,
T,50.94352,6.96028,48.3,-3.1,43.322,0.7,,
T,50.94351,6.96028,48.4,3.2,43.323,1.11,,
T,50.94351,6.96029,48.3,-1.8,43.324,0.7,,
T,50.94351,6.9603,48.3,-1.8,43.325,0.7,,
T,50.9435,6.96031,48.4,1.4,43.326,1.32,,
T,50.9435,6.96032,48.3,-2.1,43.327,0.7,,
T,50.9435,6.96033,48.3,-2,43.328,0.7,,
T,50.9435,6.96034,48.3,-2.1,43.328,0.7,,
T,50.94349,6.96035,48.3,1,43.33,1.32,,
T,50.94349,6.96036,48.3,-2.3,43.33,0.7,,
T,50.94349,6.96037,48.3,-2.3,43.331,0.7,,
T,50.94349,6.96038,48.3,-2.1,43.332,0.7,,
T,50.94349,6.96039,48.3,-2.3,43.332,0.7,,
T,50.94349,6.9604,48.2,-2.3,43.333,0.7,,
T,50.94349,6.96041,48.2,-2.3,43.334,0.7,,
T,50.94349,6.96042,48.2,-2.1,43.334,0.7,,
