type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,48.77036,16.64058,208.4,2,54.753,23.08,,
T,48.7702,16.64041,209.3,3.9,54.775,21.74,,
T,48.77011,16.64034,209.6,2.9,54.786,11.25,,
T,48.77001,16.64024,210,2.7,54.8,13.33,,
T,48.76989,16.64015,210,0.2,54.815,14.89,,
T,48.7698,16.64008,210,0,54.826,11.25,,
T,48.76968,16.64,210.3,2.1,54.84,14.58,,
T,48.76952,16.6399,211.6,6.5,54.86,19.25,,
T,48.76937,16.63981,212.4,4.5,54.878,17.94,,
T,48.76919,16.63972,212.9,2.7,54.899,21.08,,
T,48.76913,16.63969,213.3,5.9,54.906,7.03,,
T,48.76896,16.6396,214.3,4.7,54.926,20.03,,
T,48.76864,16.63943,215.1,2,54.963,37.72,,
T,48.76837,16.6393,216.4,4.2,54.995,31.51,,
T,48.76827,16.63925,217.1,6,55.007,11.71,,
T,48.76772,16.63897,219.7,4.1,55.071,64.53,,
T,48.76719,16.63868,222.9,5.1,55.134,62.68,,
T,48.76708,16.63863,223.5,4.6,55.147,12.77,,
T,48.76674,16.63846,226,6.4,55.186,39.82,,
T,48.76666,16.63842,226.7,7.6,55.196,9.37,,
T,48.76623,16.6382,230.1,6.6,55.246,50.48,,
T,48.766,16.63808,230.9,3.2,55.273,27.06,,
T,48.76589,16.63803,231.1,1.3,55.286,12.77,,
T,48.76572,16.63794,231.4,1.7,55.306,20.03,,
T,48.76555,16.63785,231.8,1.7,55.326,20.03,,
T,48.76538,16.63777,232.6,4.5,55.346,19.8,,
T,48.76537,16.63776,232.7,3.5,55.347,1.33,,
T,48.76527,16.63771,233,2.7,55.359,11.71,,
T,48.76436,16.63725,237.2,3.9,55.466,106.7,,
T,48.76401,16.63707,238.5,3.3,55.507,41.11,,
T,48.76384,16.63698,238.9,1.6,55.527,20.03,,
T,48.76347,16.63679,239.6,1.6,55.57,43.45,,
T,48.76333,16.63672,239.8,1.5,55.587,16.4,,
T,48.76316,16.63663,239.5,-1.4,55.607,20.03,,
T,48.76282,16.63646,240,1.1,55.647,39.82,,
T,48.76235,16.63621,242.5,4.7,55.702,55.4,,
T,48.76231,16.6362,242.7,3.2,55.706,4.51,,
T,48.76214,16.63611,243.6,4.6,55.726,20.03,,
T,48.76179,16.63592,246.2,6.4,55.768,41.35,,
T,48.76161,16.63582,247,3.6,55.789,21.32,,
T,48.76145,16.63575,247.2,1.2,55.808,18.52,,
T,48.76111,16.63558,246.9,-0.8,55.848,39.82,,
T,48.76078,16.63541,243.2,-9.4,55.886,38.77,,
T,48.76077,16.63541,243.1,-12.8,55.887,1.11,,
T,48.76076,16.6354,243,-9.2,55.889,1.33,,
T,48.76044,16.63524,240.9,-5.5,55.926,37.48,,
T,48.7601,16.63507,244,7.8,55.966,39.82,,
T,48.75974,16.63491,246.4,5.7,56.008,41.73,,
T,48.75967,16.63488,246.2,-2.5,56.016,8.09,,
T,48.75943,16.63478,244.9,-4.7,56.044,27.68,,
T,48.75939,16.63477,244.4,-9.1,56.048,4.51,,
T,48.75903,16.63464,239,-13.2,56.089,41.16,,
T,48.75865,16.63452,234.1,-11.3,56.132,43.17,,
T,48.75851,16.63448,233,-7.1,56.148,15.84,,
T,48.75825,16.6344,230.7,-7.8,56.178,29.51,,
T,48.75801,16.63435,227.3,-12.6,56.205,26.94,,
T,48.75777,16.6343,221.8,-20.3,56.232,26.94,,
T,48.75762,16.63428,218,-22.6,56.248,16.75,,
T,48.75742,16.63425,214.7,-14.8,56.271,22.35,,
T,48.7573,16.63423,214.3,-3.2,56.284,13.43,,
T,48.75718,16.63421,214,-2.1,56.298,13.43,,
T,48.75716,16.6342,214,0,56.3,2.34,,
T,48.75676,16.63417,214,0,56.344,44.54,,
T,48.75639,16.63418,214.9,2.3,56.386,41.15,,
T,48.75596,16.63419,215.5,1.2,56.433,47.82,,
T,48.75539,16.63424,216.8,2,56.497,63.49,,
T,48.75503,16.63428,218.3,3.9,56.537,40.14,,
T,48.7549,16.63431,219.1,5.1,56.552,14.62,,
T,48.75467,16.63434,220.2,4.4,56.577,25.67,,
T,48.75444,16.63438,221,3.3,56.603,25.75,,
T,48.75393,16.6345,224.9,6.7,56.66,57.4,,
T,48.75378,16.63453,226.1,7.1,56.677,16.83,,
T,48.75313,16.63471,231.4,7.3,56.751,73.49,,
T,48.75245,16.6349,238.2,8.9,56.828,76.9,,
T,48.7524,16.63492,238.5,3.8,56.833,5.75,,
T,48.75236,16.63493,238.6,3.7,56.838,4.51,,
T,48.75162,16.63512,242.7,4.9,56.921,83.47,,
T,48.75094,16.6353,244.6,2.4,56.998,76.77,,
T,48.75073,16.63536,244.7,0.6,57.022,23.77,,
T,48.75066,16.63538,244.6,-0.9,57.03,7.92,,
T,48.7502,16.63548,242.5,-4,57.082,51.68,,
T,48.74981,16.63557,241.9,-1.5,57.125,43.87,,
T,48.74883,16.63583,240,-1.7,57.236,110.65,,
T,48.7486,16.63588,239.7,-1.2,57.262,25.84,,
T,48.74835,16.63594,240.2,1.7,57.29,28.15,,
T,48.74763,16.6361,236.5,-4.5,57.371,80.93,,
T,48.74753,16.63613,236,-4.5,57.382,11.34,,
T,48.74736,16.63617,235.8,-1.3,57.401,19.13,,
T,48.7471,16.63625,236.4,2,57.431,29.51,,
T,48.74692,16.63629,237.6,6.1,57.451,20.23,,
T,48.74665,16.63638,240.3,8.6,57.482,30.75,,
T,48.74647,16.63644,242.7,11.9,57.502,20.5,,
T,48.74631,16.63648,244,7.5,57.52,18.03,,
T,48.74586,16.6366,245.2,2.3,57.571,50.81,,
T,48.74533,16.63673,242.1,-5.2,57.631,59.71,,
T,48.74523,16.63675,241.4,-6.7,57.642,11.22,,
T,48.74492,16.63682,238.6,-8,57.677,34.86,,
T,48.74479,16.63684,237.1,-10.2,57.692,14.53,,
T,48.74442,16.63693,232.8,-10.4,57.733,41.67,,
T,48.74408,16.63702,229,-9.8,57.772,38.38,,
T,48.74403,16.63703,228.6,-8.3,57.777,5.61,,
T,48.7439,16.63706,227.3,-8.8,57.792,14.62,,
T,48.74374,16.63711,226.1,-6.7,57.81,18.17,,
T,48.74373,16.63711,226,-4.5,57.811,1.11,,
T,48.74339,16.63719,225,-2.6,57.849,38.26,,
T,48.74304,16.63732,224,-2.6,57.89,40.08,,
T,48.74298,16.63734,224,0,57.896,6.83,,
T,48.74274,16.63743,224,0,57.924,27.5,,
T,48.74273,16.63744,224,0,57.925,1.33,,
T,48.74257,16.63752,224,0,57.944,18.74,,
T,48.74238,16.6376,224.3,1.3,57.966,21.93,,
T,48.74238,16.63761,224.3,-2,57.967,0.74,,
T,48.74204,16.63778,225.3,2.6,58.006,39.82,,
T,48.74199,16.63781,225.7,6,58.012,5.98,,
T,48.74175,16.63794,227.1,5.1,58.041,28.35,,
T,48.74162,16.63802,228.4,8.1,58.056,15.61,,
T,48.74155,16.63807,229.3,10.3,58.065,8.61,,
T,48.74129,16.63827,231.7,7.6,58.097,32.44,,
T,48.74115,16.63838,232.7,5.7,58.115,17.55,,
T,48.74095,16.63855,233.6,3.4,58.14,25.51,,
T,48.74083,16.63866,234,2.8,58.156,15.61,,
T,48.74078,16.6387,234.3,4.8,58.162,6.29,,
T,48.74075,16.63873,234.5,3.7,58.166,4,,
T,48.74044,16.639,235.4,2.4,58.206,39.78,,
T,48.74023,16.63921,236.3,3.3,58.234,28,,
T,48.73995,16.6395,238.2,4.9,58.272,37.74,,
T,48.73974,16.63976,238.9,2.5,58.302,30.18,,
T,48.73951,16.64001,239.8,2.6,58.334,31.5,,
T,48.73927,16.64034,240.8,2.8,58.37,36.08,,
T,48.73912,16.64055,242.2,6.1,58.392,22.73,,
T,48.73883,16.64096,243.2,2.4,58.437,44.15,,
T,48.73883,16.64097,243.2,0,58.437,0.74,,
T,48.73877,16.64106,243.4,2.3,58.447,9.4,,
T,48.73854,16.64143,242.9,-1.5,58.484,37.35,,
T,48.73846,16.64157,242.3,-3.7,58.498,13.61,,
T,48.7384,16.64166,242,-3.4,58.507,9.4,,
T,48.73832,16.64181,241,-7.5,58.521,14.17,,
T,48.73812,16.6422,238.2,-7.7,58.557,36.3,,
T,48.73806,16.64232,237.6,-4.6,58.569,11.06,,
T,48.73797,16.64249,237,-3.8,58.585,16.02,,
T,48.7378,16.64286,234.7,-7.1,58.618,33.14,,
T,48.73775,16.64296,234.4,-2.6,58.627,9.22,,
T,48.7377,16.64308,234.1,-3,58.637,10.43,,
T,48.73756,16.64341,233.3,-2.9,58.666,28.84,,
T,48.73756,16.64342,233.3,-4.9,58.667,0.74,,
T,48.73746,16.64368,233.4,0.8,58.689,22.12,,
T,48.73742,16.64378,233.9,5,58.698,8.6,,
T,48.73738,16.6439,234.3,4.2,58.708,9.88,,
T,48.73734,16.64399,234.5,3,58.715,7.98,,
T,48.73722,16.64438,235,1.6,58.747,31.64,,
T,48.73709,16.64475,237.5,8.1,58.778,30.82,,
T,48.73705,16.64487,238.4,8.7,58.788,9.88,,
T,48.73705,16.6449,238.5,4.9,58.79,2.21,,
T,48.73704,16.6449,238.6,9.7,58.791,1.11,,
T,48.73692,16.64541,240.7,5.4,58.831,39.82,,
T,48.73686,16.64563,242.2,8.2,58.848,17.5,,
T,48.73681,16.64581,243.4,8.3,58.863,14.36,,
T,48.73679,16.64589,243.9,8,58.869,6.29,,
T,48.73668,16.64642,247,7.6,58.91,40.86,,
T,48.73663,16.64667,248.1,6.1,58.929,19.21,,
T,48.7366,16.6468,248.7,5.7,58.939,10.13,,
T,48.73656,16.64703,249.5,4.5,58.957,17.49,,
T,48.7364,16.64773,250.9,2.6,59.011,54.48,,
T,48.73638,16.64782,251,1.6,59.018,6.98,,
T,48.73638,16.64784,251,0,59.02,1.47,,
T,48.73635,16.64796,251.1,1.1,59.029,9.44,,
T,48.73619,16.64861,250.7,-0.8,59.08,51.02,,
T,48.73612,16.64886,250.1,-3.2,59.1,19.97,,
T,48.73609,16.64898,250.1,-0.2,59.11,9.44,,
T,48.73606,16.64908,250.1,0.1,59.118,8.08,,
T,48.73593,16.6495,248.1,-5.7,59.152,34.11,,
T,48.73575,16.65002,243.9,-9.8,59.195,43.17,,
T,48.73569,16.6502,242.9,-6.4,59.21,14.83,,
T,48.73565,16.65029,242.6,-3.6,59.218,7.98,,
T,48.73564,16.65032,242.7,0.2,59.22,2.47,,
T,48.7355,16.65069,244.1,4.6,59.252,31.35,,
T,48.73533,16.65113,247.6,9.5,59.289,37.48,,
T,48.73522,16.65137,248.2,2.7,59.311,21.48,,
T,48.73517,16.65148,248.3,0.5,59.32,9.82,,
T,48.73507,16.65171,248,-1.3,59.341,20.25,,
T,48.73504,16.65177,248,0,59.346,5.53,,
T,48.73502,16.65182,248,0,59.35,4.3,,
T,48.73481,16.65225,247.2,-2,59.39,39.32,,
T,48.73456,16.65273,244.9,-5.1,59.435,44.94,,
T,48.73442,16.65302,243,-7.5,59.461,26.41,,
T,48.73432,16.65327,242.1,-3.9,59.483,21.49,,
T,48.73426,16.6535,241.7,-2.4,59.501,18.19,,
T,48.73426,16.65352,241.7,0,59.502,1.47,,
T,48.73423,16.65363,241.5,-2.5,59.511,8.75,,
T,48.73423,16.65364,241.5,0,59.512,0.74,,
T,48.73422,16.65365,241.4,-5.4,59.513,1.33,,
T,48.73417,16.65393,241,-1.7,59.534,21.33,,
T,48.73415,16.65406,240.9,-1.5,59.544,9.82,,
T,48.73413,16.65426,240.8,-0.7,59.559,14.88,,
T,48.73411,16.6547,241.5,2.3,59.592,32.44,,
T,48.73411,16.65476,241.6,1.5,59.596,4.41,,
T,48.73411,16.6552,241.6,0,59.628,32.37,,
T,48.7341,16.65543,241.5,-0.4,59.645,16.96,,
T,48.73404,16.65596,239.2,-5.8,59.685,39.55,,
T,48.73404,16.65596,239.2,,59.685,0,,
T,48.73403,16.65597,239,-13.8,59.686,1.33,,
T,48.73402,16.65597,239,-3.2,59.687,1.11,,
T,48.73401,16.65598,238.8,-13.2,59.689,1.33,,
T,48.734,16.65599,238.7,-12.8,59.69,1.33,,
T,48.73399,16.65601,238.4,-16.3,59.692,1.84,,
T,48.73399,16.65602,238.2,-18.2,59.693,0.74,,
T,48.73398,16.65603,238.1,-11.6,59.694,1.33,,
T,48.73397,16.65604,237.9,-11.3,59.695,1.33,,
T,48.73392,16.65608,237.4,-8.9,59.701,6.29,,
T,48.73389,16.6561,237.1,-6.6,59.705,3.65,,
T,48.73382,16.65613,237.1,-0.2,59.713,8.09,,
T,48.73339,16.65624,235.8,-2.6,59.762,48.5,,
T,48.73313,16.65629,234.4,-5.1,59.791,29.15,,
T,48.73287,16.65634,233.8,-2.1,59.82,29.15,,
T,48.73277,16.65637,233.8,0.6,59.831,11.34,,
T,48.73242,16.65646,231.6,-5.6,59.871,39.48,,
T,48.73241,16.65647,231.5,-11.5,59.872,1.33,,
T,48.73235,16.65649,231.1,-6.1,59.879,6.83,,
T,48.732,16.65662,230.3,-1.9,59.919,40.08,,
T,48.73159,16.6568,227.2,-6.4,59.967,47.48,,
T,48.73147,16.65685,227.2,-0.2,59.98,13.84,,
T,48.73108,16.65704,225.3,-4.2,60.026,45.57,,
T,48.73069,16.65723,224.8,-1.1,60.072,45.57,,
T,48.73019,16.65747,223,-3.1,60.13,58.34,,
T,48.73017,16.65747,222.9,-5,60.132,2.22,,
T,48.73007,16.65752,222.8,-0.7,60.144,11.71,,
T,48.72955,16.65773,221.7,-1.7,60.204,59.85,,
T,48.7293,16.65779,222.3,1.9,60.232,28.15,,
T,48.72918,16.65782,221.6,-5.3,60.245,13.53,,
T,48.72894,16.65786,221.4,-0.8,60.272,26.85,,
T,48.72873,16.65787,221.7,1.5,60.296,23.36,,
T,48.7286,16.65788,222,2,60.31,14.48,,
T,48.72846,16.65788,222,0,60.326,15.57,,
T,48.72829,16.65788,222.2,0.8,60.345,18.9,,
T,48.72808,16.65786,222.9,3.2,60.368,23.4,,
T,48.72792,16.65784,223.1,1.1,60.386,17.85,,
T,48.72782,16.65782,223.1,0.2,60.397,11.22,,
T,48.72769,16.6578,223.4,1.7,60.412,14.53,,
T,48.72756,16.65777,223.7,2.3,60.426,14.62,,
T,48.72742,16.65774,223.6,-0.5,60.442,15.72,,
T,48.7273,16.65771,223.4,-1.4,60.455,13.53,,
T,48.72716,16.65768,223.5,0.5,60.471,15.72,,
T,48.72703,16.65765,223.8,1.7,60.486,14.62,,
T,48.7269,16.65761,224,1.2,60.5,14.75,,
T,48.72682,16.65759,224.1,1.6,60.51,9.02,,
T,48.72677,16.65758,224.2,1.9,60.515,5.61,,
T,48.72663,16.65755,224.4,1,60.531,15.72,,
T,48.7265,16.65751,224.1,-2,60.546,14.75,,
T,48.72637,16.65748,223.9,-1,60.56,14.62,,
T,48.72624,16.65745,223.8,-0.7,60.575,14.62,,
T,48.72611,16.65741,223.7,-1,60.59,14.75,,
T,48.72598,16.65738,223.6,-0.7,60.604,14.62,,
T,48.72585,16.65734,223.4,-1,60.619,14.75,,
T,48.72572,16.65731,223.7,2.2,60.634,14.62,,
T,48.72545,16.65724,224.8,3.5,60.664,30.46,,
T,48.72532,16.6572,224.5,-2.1,60.679,14.75,,
T,48.72519,16.65716,223.6,-6.5,60.694,14.75,,
T,48.7249,16.65709,222.7,-2.6,60.726,32.66,,
T,48.72452,16.657,224.8,4.9,60.769,42.77,,
T,48.7244,16.65696,225.7,6.9,60.783,13.67,,
T,48.72427,16.65693,225.8,0.2,60.797,14.62,,
T,48.72347,16.65674,227.6,2,60.887,90.06,,
T,48.72313,16.65665,229.8,5.7,60.926,38.38,,
T,48.72306,16.65663,230.1,4.1,60.934,7.92,,
T,48.72171,16.65628,234.8,3.1,61.086,152.32,,
T,48.71733,16.65515,260.9,5.3,61.58,494.12,,
T,48.71591,16.65478,266.6,3.6,61.74,160.24,,
T,48.71547,16.65467,267.4,1.6,61.79,49.59,,
T,48.71504,16.65457,269.2,3.6,61.838,48.38,,
T,48.71436,16.6544,270.2,1.4,61.915,76.65,,
T,48.7141,16.65433,270.2,-0.1,61.944,29.37,,
T,48.71397,16.6543,270,-1.5,61.959,14.62,,
T,48.71378,16.65425,270,0.3,61.98,21.45,,
T,48.71352,16.65419,270.9,3.1,62.01,29.25,,
T,48.71339,16.65416,270.9,-0.4,62.024,14.62,,
T,48.71301,16.65412,271.1,0.5,62.067,42.36,,
T,48.7129,16.6541,270.8,-2.7,62.079,12.32,,
T,48.71283,16.65409,270.7,-0.9,62.087,7.82,,
T,48.71252,16.65404,271.4,2,62.121,34.67,,
T,48.71164,16.65409,271.7,0.3,62.219,97.93,,
T,48.71138,16.6541,271.8,0.2,62.248,28.92,,
T,48.71118,16.65406,272.4,2.6,62.271,22.43,,
T,48.711,16.65403,272.7,1.7,62.291,20.14,,
T,48.71082,16.65399,272.8,0.2,62.311,20.23,,
T,48.70992,16.65377,272.4,-0.3,62.412,101.38,,
T,48.70992,16.65377,272.4,,62.412,0,,
T,48.7098,16.65375,272.1,-2.3,62.426,13.43,,
T,48.70955,16.65368,271.5,-2.3,62.454,28.27,,
T,48.70927,16.65359,271,-1.5,62.486,31.83,,
T,48.70891,16.65348,272.9,4.6,62.527,40.84,,
T,48.70856,16.65336,274.5,4.1,62.567,39.91,,
T,48.70847,16.65333,275,4.6,62.577,10.25,,
T,48.70814,16.65319,278.1,8.1,62.615,38.12,,
T,48.70793,16.65309,280.4,9.3,62.64,24.49,,
T,48.70761,16.65292,283.2,7.6,62.677,37.72,,
T,48.70657,16.65234,287.3,3.4,62.801,123.28,,
T,48.70647,16.65229,287.7,3.1,62.812,11.71,,
T,48.70637,16.65224,288.1,3.1,62.824,11.71,,
T,48.70622,16.65216,288.4,1.8,62.842,17.69,,
T,48.70618,16.65215,288.5,2.4,62.846,4.51,,
T,48.70546,16.65182,289.6,1.4,62.93,83.67,,
T,48.70529,16.65176,290,1.8,62.949,19.41,,
T,48.705,16.65166,290,0.1,62.982,33.08,,
T,48.70388,16.65141,291,0.8,63.108,125.9,,
T,48.70351,16.65135,291,0,63.15,41.38,,
T,48.70333,16.65134,291,0,63.17,20.03,,
T,48.70222,16.65134,292.2,1,63.293,123.44,,
T,48.70148,16.65146,293.5,1.6,63.376,82.76,,
T,48.70119,16.65153,293.9,1.1,63.409,32.66,,
T,48.70099,16.65158,294.1,1.2,63.431,22.54,,
T,48.70068,16.65167,294.5,1.2,63.466,35.1,,
T,48.70019,16.65186,294.3,-0.4,63.522,56.26,,
T,48.69945,16.65223,294,-0.4,63.609,86.68,,
T,48.69939,16.65226,293.9,-1.6,63.616,7.03,,
T,48.69928,16.65231,293.7,-1.4,63.629,12.77,,
T,48.69892,16.65249,293,-1.5,63.671,42.17,,
T,48.69821,16.65292,291,-2.3,63.756,85.06,,
T,48.6982,16.65292,291,-3.2,63.757,1.11,,
T,48.69772,16.65328,290.4,-1,63.817,59.59,,
T,48.69762,16.65336,290.6,1.3,63.829,12.58,,
T,48.69747,16.6535,291.1,2.8,63.849,19.61,,
T,48.69742,16.65354,291.3,2.9,63.855,6.29,,
T,48.69702,16.65388,291,-0.5,63.906,51.04,,
T,48.69655,16.65427,291,-0.1,63.966,59.63,,
T,48.69574,16.65485,293,2,64.066,99.68,,
T,48.69553,16.65494,293.1,0.4,64.09,24.27,,
T,48.69482,16.65545,294,1,64.177,87.43,,
T,48.69419,16.65573,293.1,-1.3,64.25,73.03,,
T,48.69382,16.65582,291.5,-3.8,64.292,41.68,,
T,48.69364,16.65586,290.2,-6.4,64.312,20.23,,
T,48.69329,16.65595,287,-8,64.352,39.48,,
T,48.69306,16.656,285,-7.7,64.378,25.84,,
T,48.69208,16.65612,280.9,-3.8,64.487,109.34,,
T,48.69204,16.65612,280.9,0,64.491,4.45,,
T,48.69186,16.65613,280.9,-0.4,64.512,20.03,,
T,48.69168,16.65614,280.8,-0.4,64.532,20.03,,
T,48.6915,16.65615,280.3,-2.5,64.552,20.03,,
T,48.6906,16.65619,274.4,-5.9,64.652,100.13,,
T,48.69028,16.6562,272.4,-5.6,64.687,35.59,,
T,48.68881,16.65628,267.4,-3,64.851,163.58,,
T,48.68754,16.65629,262.6,-3.4,64.992,141.23,,
T,48.6872,16.65629,261.3,-3.5,65.03,37.81,,
T,48.68588,16.65655,243.2,-12.2,65.178,148.03,,
T,48.68449,16.6571,237.2,-3.8,65.338,159.79,,
T,48.68385,16.6574,230.6,-8.8,65.412,74.52,,
T,48.68368,16.65748,228.7,-9.3,65.432,19.8,,
T,48.68336,16.65771,225.3,-8.8,65.471,39.41,,
T,48.68319,16.65783,224,-6.3,65.492,20.87,,
T,48.68303,16.65795,223,-4.9,65.512,19.87,,
T,48.68271,16.65818,223,0,65.552,39.41,,
T,48.68239,16.65841,223.7,1.7,65.591,39.41,,
T,48.68208,16.65871,225.2,3.7,65.632,40.94,,
T,48.68192,16.65885,226.4,6,65.653,20.56,,
T,48.68177,16.65899,227.7,6.4,65.672,19.61,,
T,48.68142,16.65932,230.7,6.6,65.718,45.88,,
T,48.68078,16.66022,233.2,2.6,65.815,97.25,,
T,48.68053,16.66055,233.1,-0.3,65.852,36.92,,
T,48.68041,16.66072,232.9,-1,65.87,18.3,,
T,48.6804,16.66074,232.9,-2,65.872,1.85,,
T,48.67975,16.66172,236.7,3.7,65.974,102.14,,
T,48.67826,16.66441,239.3,1,66.233,258.25,,
T,48.67814,16.66462,239.9,3.1,66.253,20.43,,
T,48.67803,16.66483,240,0.6,66.273,19.72,,
T,48.67791,16.66504,240,0,66.293,20.43,,
T,48.67708,16.66654,238.5,-1.1,66.437,143.95,,
T,48.67676,16.66713,236.9,-2.8,66.493,56.16,,
T,48.67664,16.66734,236.8,-0.5,66.514,20.43,,
T,48.67653,16.66755,236.6,-1,66.534,19.72,,
T,48.67642,16.66777,237.7,5.6,66.554,20.3,,
T,48.67528,16.66988,238,0.1,66.754,200.54,,
T,48.67519,16.67004,238,0,66.77,15.46,,
T,48.67517,16.67009,238,0,66.774,4.3,,
T,48.67453,16.67127,237,-0.9,66.886,112.33,,
T,48.67408,16.67211,236,-1.3,66.966,79.57,,
T,48.67377,16.67261,235.3,-1.5,67.016,50.44,,
T,48.67362,16.67291,235,-0.9,67.044,27.68,,
T,48.67342,16.6732,234.8,-0.5,67.075,30.84,,
T,48.67297,16.67382,234.2,-0.9,67.143,67.74,,
T,48.67222,16.67466,230.4,-3.7,67.247,103.84,,
T,48.67174,16.67514,223.8,-10.4,67.311,64.02,,
T,48.67126,16.67559,217.8,-9.4,67.373,62.83,,
T,48.67063,16.67605,213.4,-5.6,67.451,77.82,,
T,48.67056,16.6761,213.1,-4.3,67.46,8.61,,
T,48.67006,16.67643,214.3,2.1,67.521,60.68,,
T,48.66941,16.67693,212.1,-2.7,67.602,81.12,,
T,48.6688,16.67754,209.3,-3.4,67.683,81.36,,
T,48.66792,16.67839,207.8,-1.4,67.799,116.17,,
T,48.66679,16.67985,213,3.1,67.965,165.39,,
T,48.66553,16.68159,205.7,-3.8,68.155,189.89,,
T,48.66434,16.6832,206.8,0.6,68.332,177.7,,
T,48.66392,16.68379,208.9,3.3,68.396,63.8,,
T,48.66322,16.68472,209.6,0.7,68.5,103.69,,
T,48.66234,16.68582,204.1,-4.3,68.627,127.05,,
T,48.66185,16.68635,201.2,-4.4,68.694,67.03,,
T,48.66162,16.68661,199.4,-5.6,68.726,31.95,,
T,48.66089,16.6873,194.7,-4.9,68.822,95.78,,
T,48.66033,16.6878,193,-2.4,68.894,72.35,,
T,48.65962,16.68829,195.6,3,68.981,86.81,,
T,48.65898,16.68871,205.1,12.2,69.058,77.6,,
T,48.65738,16.68958,205.8,0.4,69.247,189.12,,
T,48.65618,16.69005,203.2,-1.8,69.385,137.86,,
T,48.6556,16.69026,198.5,-7.2,69.452,66.33,,
T,48.65497,16.69039,192.7,-8.1,69.522,70.71,,
T,48.65483,16.69045,191.5,-7.3,69.538,16.18,,
T,48.6547,16.69048,190.6,-6.5,69.553,14.62,,
T,48.65453,16.69051,189.6,-5.4,69.572,19.03,,
T,48.65422,16.69054,188.1,-4.1,69.607,34.54,,
T,48.65406,16.69056,187.6,-3,69.625,17.85,,
T,48.65395,16.69057,187.2,-3.2,69.637,12.25,,
T,48.65368,16.69059,186.2,-3.2,69.667,30.06,,
T,48.65341,16.69059,185.3,-3.2,69.697,30.02,,
T,48.65238,16.69065,181.6,-3.2,69.812,114.62,,
T,48.65172,16.6906,181,-0.8,69.885,73.49,,
T,48.65138,16.69054,180,-2.5,69.923,38.07,,
T,48.65107,16.69049,180.7,1.8,69.958,34.67,,
T,48.65015,16.6903,180,-0.6,70.061,103.26,,
T,48.64979,16.69017,180.8,1.8,70.102,41.16,,
T,48.64874,16.68979,181,0.2,70.222,120.07,,
T,48.64787,16.68947,182.1,1.1,70.322,99.58,,
T,48.64747,16.68933,183,2.1,70.367,45.66,,
T,48.64735,16.68927,183,0,70.382,14.06,,
T,48.64666,16.68894,185,2.5,70.462,80.49,,
T,48.64649,16.68886,185.6,3.1,70.482,19.8,,
T,48.64632,16.68878,186.2,3.1,70.502,19.8,,
T,48.64477,16.68805,186.8,0.3,70.682,180.56,,
T,48.64327,16.68713,189,1.2,70.862,180.06,,
T,48.64062,16.68536,197.5,2.7,71.185,322.27,,
T,48.63936,16.68438,203.3,3.7,71.342,157.63,,
T,48.6392,16.68426,203.9,2.9,71.362,19.87,,
T,48.63779,16.68317,199.1,-2.7,71.538,176.18,,
T,48.63651,16.68219,194,-3.2,71.698,159.62,,
T,48.63599,16.68179,192.6,-2.2,71.763,64.91,,
T,48.63576,16.68161,192,-2,71.792,28.81,,
T,48.63537,16.68128,192.8,1.6,71.841,49.72,,
T,48.63465,16.6807,195.6,3.1,71.932,90.76,,
T,48.6335,16.6798,201.4,4,72.076,144.06,,
T,48.63272,16.67918,206.2,4.9,72.174,98.04,,
T,48.63226,16.6788,208.9,4.6,72.232,58.32,,
T,48.63162,16.67834,212.1,4.2,72.311,78.83,,
T,48.6308,16.67778,216.2,4.1,72.411,100.09,,
T,48.6304,16.67755,218.6,4.9,72.459,47.6,,
T,48.62988,16.67725,221.4,4.6,72.521,61.91,,
T,48.62987,16.67724,221.5,2.7,72.522,1.33,,
T,48.62969,16.67717,222.1,3.2,72.543,20.67,,
T,48.62869,16.67675,223.5,1.2,72.658,115.43,,
T,48.62867,16.67674,223.4,-3.4,72.661,2.34,,
T,48.62733,16.67628,213.4,-6.6,72.813,152.82,,
T,48.62672,16.67614,208.2,-7.5,72.882,68.61,,
T,48.62612,16.67602,207,-1.8,72.949,67.31,,
T,48.62587,16.67599,207,0,72.977,27.89,,
T,48.62529,16.6759,209.4,3.8,73.042,64.84,,
T,48.62433,16.67584,214.4,4.6,73.149,106.85,,
T,48.62397,16.67583,215,1.6,73.189,40.04,,
T,48.62338,16.67585,214.9,-0.1,73.255,65.63,,
T,48.62282,16.6759,213.7,-2,73.317,62.38,,
T,48.62258,16.67592,212.7,-3.8,73.344,26.73,,
T,48.62212,16.676,209.1,-6.8,73.395,51.49,,
T,48.62143,16.67613,201.4,-10,73.473,77.33,,
T,48.62102,16.67623,199.4,-4.5,73.519,46.19,,
T,48.62096,16.67624,199.2,-2.1,73.525,6.71,,
T,48.62013,16.67642,199.5,0.2,73.619,93.25,,
T,48.62008,16.67644,199.6,1.9,73.624,5.75,,
T,48.61945,16.67654,199.5,-0.2,73.695,70.44,,
T,48.61914,16.67657,199.3,-0.5,73.729,34.54,,
T,48.61897,16.67658,198.8,-2.4,73.748,18.92,,
T,48.61837,16.67661,200.1,1.9,73.815,66.76,,
T,48.61787,16.67659,199.9,-0.3,73.871,55.62,,
T,48.61772,16.67658,199.6,-1.6,73.887,16.7,,
T,48.61751,16.67656,199.8,0.6,73.911,23.4,,
