type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,45.5784,5.82923,781.8,50.5,217.144,48.59,,
T,45.57841,5.82914,785.9,58.4,217.151,7.11,,
T,45.57845,5.82847,813.2,52,217.204,52.48,,
T,45.57846,5.82821,824.8,56.8,217.224,20.32,,
T,45.57847,5.82812,829,59.5,217.231,7.11,,
T,45.57848,5.82796,837.3,66,217.244,12.54,,
T,45.5785,5.8277,852.7,75.8,217.264,20.41,,
T,45.57854,5.82711,887.4,74.9,217.311,46.26,,
T,45.5786,5.82614,936.7,64.9,217.387,76,,
T,45.5786,5.8261,939.6,93.4,217.39,3.12,,
T,45.5786,5.82609,940.1,60.3,217.39,0.78,,
T,45.57862,5.82592,947.8,57.4,217.404,13.45,,
T,45.57863,5.82567,957.4,48.9,217.423,19.54,,
T,45.57864,5.82558,960.6,44.6,217.431,7.11,,
T,45.57865,5.82541,966.9,47.3,217.444,13.31,,
T,45.57865,5.82532,970.2,46.8,217.451,7.02,,
T,45.57867,5.82507,974.3,21.1,217.471,19.64,,
T,45.57872,5.82425,961.5,-19.9,217.535,64.24,,
T,45.57876,5.82363,969,15.4,217.583,48.59,,
T,45.57876,5.82354,971.6,36.5,217.59,7.02,,
T,45.57879,5.82313,982.5,34,217.623,32.17,,
T,45.57881,5.82279,990.7,30.7,217.649,26.63,,
T,45.57881,5.82277,991.1,27.9,217.651,1.56,,
T,45.57884,5.82235,997.7,19.9,217.684,32.95,,
T,45.57885,5.82226,999.1,19.6,217.691,7.11,,
T,45.5789,5.8215,989.4,-16.3,217.75,59.58,,
T,45.5789,5.82145,987,-60.9,217.754,3.9,,
T,45.57891,5.82133,983,-41.8,217.764,9.43,,
T,45.57892,5.82118,980.2,-24.1,217.776,11.76,,
T,45.57893,5.82099,979.6,-4.1,217.79,14.87,,
T,45.57898,5.82031,982.9,6.1,217.844,53.36,,
T,45.579,5.82005,980.1,-13.4,217.864,20.41,,
T,45.57901,5.81998,979,-20.4,217.87,5.58,,
T,45.57903,5.81971,970,-42.3,217.891,21.19,,
T,45.57906,5.81929,957.4,-38.4,217.924,32.95,,
T,45.5791,5.81869,939.9,-37.2,217.971,47.04,,
T,45.57913,5.81827,932,-23.9,218.004,32.95,,
T,45.57921,5.81724,954.8,28.2,218.085,80.88,,
T,45.57932,5.81548,929.9,-18.1,218.223,137.91,,
T,45.57934,5.81523,928.3,-7.7,218.242,19.64,,
T,45.57935,5.81497,925.8,-12.7,218.263,20.32,,
T,45.57938,5.81472,922.3,-17.6,218.282,19.79,,
T,45.5794,5.81446,919.1,-15.4,218.303,20.41,,
T,45.57945,5.81383,913,-12.4,218.352,49.48,,
T,45.57962,5.81191,874.7,-25.3,218.503,151.04,,
T,45.57964,5.81165,866.3,-41.2,218.524,20.41,,
T,45.57966,5.81144,860.4,-35.8,218.54,16.54,,
T,45.57976,5.81019,800.3,-61.2,218.638,98.19,,
T,45.57978,5.80987,787.3,-51.7,218.664,25.07,,
T,45.57979,5.80961,777.6,-47.7,218.684,20.32,,
T,45.57981,5.80935,768.9,-42.9,218.704,20.41,,
T,45.57982,5.8091,759.6,-47.4,218.724,19.54,,
T,45.57984,5.80884,748.8,-53,218.744,20.41,,
T,45.57985,5.80859,738.5,-52.6,218.764,19.54,,
T,45.57986,5.80848,734.5,-45.9,218.772,8.66,,
T,45.57987,5.80833,729,-46.6,218.784,11.76,,
T,45.57988,5.80807,717.6,-56.2,218.805,20.32,,
T,45.57989,5.80782,703.5,-72.3,218.824,19.54,,
T,45.57991,5.80756,685.7,-86.9,218.844,20.41,,
T,45.57992,5.80734,665.9,-115.1,218.862,17.21,,
T,45.57992,5.8073,662,-127.2,218.865,3.12,,
T,45.57993,5.80705,645.6,-83.9,218.884,19.54,,
T,45.57993,5.80703,644.5,-68,218.886,1.56,,
T,45.57993,5.80688,635.3,-78.4,218.898,11.71,,
T,45.57993,5.80679,628.9,-92.2,218.905,7.02,,
T,45.57994,5.80653,611.5,-85.5,218.925,20.32,,
T,45.57994,5.80628,594.2,-88.6,218.944,19.51,,
T,45.57995,5.80602,571.9,-109.9,218.965,20.32,,
T,45.57995,5.80586,554,-142.9,218.977,12.49,,
T,45.57995,5.80576,535.5,-237.9,218.985,7.8,,
T,45.57995,5.80551,480.9,-279.9,219.005,19.51,,
T,45.57995,5.80525,422.1,-289.7,219.025,20.29,,
T,45.57995,5.80499,403.8,-90,219.045,20.29,,
T,45.57995,5.80448,389.9,-34.9,219.085,39.8,,
T,45.57995,5.80432,389.5,-3.6,219.098,12.49,,
T,45.57994,5.80425,389.2,-3.9,219.103,5.58,,
T,45.57994,5.80417,389,-3.6,219.109,6.24,,
T,45.57993,5.80392,388.3,-3.4,219.129,19.54,,
T,45.5799,5.80346,387.2,-3.2,219.165,36.06,,
T,45.5799,5.80332,386.7,-4.7,219.176,10.93,,
T,45.57989,5.80319,386.2,-4.8,219.186,10.21,,
T,45.57987,5.80291,385.3,-3.9,219.208,21.97,,
T,45.57986,5.80271,384.9,-2.6,219.224,15.65,,
T,45.57984,5.80254,385.1,1.4,219.237,13.45,,
T,45.57984,5.80252,385.1,-1.9,219.239,1.56,,
T,45.57982,5.80233,385.1,0.3,219.254,14.99,,
T,45.57979,5.802,385.6,1.9,219.28,25.97,,
T,45.57975,5.80167,386.9,4.9,219.306,26.14,,
T,45.57972,5.80139,388,4.9,219.328,22.11,,
T,45.5797,5.80127,387.9,-0.7,219.338,9.63,,
T,45.57967,5.80104,387.6,-1.7,219.356,18.26,,
T,45.57964,5.80088,387.1,-3.8,219.369,12.93,,
T,45.57962,5.80073,386.8,-3,219.381,11.92,,
T,45.5796,5.80061,386.6,-2.2,219.39,9.63,,
T,45.57957,5.80042,386.3,-1.5,219.405,15.2,,
T,45.57955,5.8003,386.3,-0.6,219.415,9.63,,
T,45.57954,5.80023,386.3,-0.2,219.421,5.58,,
T,45.57951,5.80007,386.1,-1,219.434,12.93,,
T,45.57947,5.79984,386.6,2.4,219.452,18.49,,
T,45.57945,5.79973,387,4.5,219.461,8.87,,
T,45.57943,5.79964,386.9,-0.3,219.468,7.37,,
T,45.57938,5.7994,386.9,-0.3,219.488,19.54,,
T,45.57931,5.79906,386.6,-0.9,219.515,27.65,,
T,45.57927,5.7989,386,-4.6,219.529,13.26,,
T,45.57908,5.79815,384.6,-2.3,219.591,62.23,,
T,45.57895,5.79764,384.9,0.7,219.633,42.35,,
T,45.57886,5.79734,385.8,3.6,219.659,25.46,,
T,45.57886,5.79733,385.8,0.9,219.66,0.78,,
T,45.57875,5.797,384.7,-3.9,219.688,28.51,,
T,45.57871,5.79685,384.7,-0.1,219.701,12.52,,
T,45.57865,5.79668,385.3,4.2,219.715,14.85,,
T,45.5786,5.79654,385.9,4.7,219.728,12.26,,
T,45.5785,5.79625,384.6,-5.1,219.753,25.22,,
T,45.57849,5.79624,384.6,-0.9,219.754,1.36,,
T,45.5784,5.79599,385.3,3.1,219.776,21.93,,
T,45.57827,5.79565,385.4,0.6,219.806,30.22,,
T,45.57806,5.79519,386.3,1.9,219.849,42.82,,
T,45.57801,5.79507,385.3,-9,219.86,10.89,,
T,45.57794,5.79493,384.6,-5,219.874,13.41,,
T,45.57785,5.79476,385.4,4.6,219.89,16.62,,
T,45.57772,5.79451,386.1,3.2,219.914,24.28,,
T,45.57764,5.79437,386,-1.4,219.929,14.09,,
T,45.57758,5.79427,386.3,2.9,219.939,10.27,,
T,45.5775,5.79415,387.8,11.7,219.952,12.91,,
T,45.57734,5.79392,386.7,-4,219.977,25.27,,
T,45.57714,5.79364,387.6,2.8,220.008,31.17,,
T,45.57701,5.79346,385.5,-10.7,220.028,20.15,,
T,45.57699,5.79344,385.2,-9.6,220.031,2.72,,
T,45.57687,5.7933,384.2,-5.7,220.048,17.24,,
T,45.5768,5.79322,385.5,12.6,220.058,9.98,,
T,45.57669,5.79308,389.8,26.6,220.075,16.4,,
T,45.57666,5.79306,390.8,26.9,220.078,3.68,,
T,45.57658,5.79297,389.7,-9.9,220.09,11.33,,
T,45.57649,5.79288,389.6,-0.9,220.102,12.22,,
T,45.57637,5.79276,390.9,7.8,220.118,16.3,,
T,45.57635,5.79275,390.8,-3.4,220.121,2.36,,
T,45.57622,5.79263,390.8,0.2,220.138,17.22,,
T,45.57622,5.79262,390.9,3.8,220.139,0.78,,
T,45.57618,5.7926,391.1,4.1,220.143,4.71,,
T,45.57609,5.79252,391.9,7,220.155,11.79,,
T,45.576,5.79245,392.6,6.2,220.166,11.4,,
T,45.57598,5.79243,392.8,7.1,220.169,2.72,,
T,45.57588,5.79235,393.3,3.9,220.182,12.75,,
T,45.57573,5.79224,393.7,2.2,220.201,18.75,,
T,45.57571,5.79223,393.6,-3.4,220.203,2.36,,
T,45.57571,5.79222,393.6,4.1,220.204,0.78,,
T,45.57567,5.7922,394,7.3,220.208,4.71,,
T,45.57558,5.79214,394.5,4.4,220.22,11.04,,
T,45.57555,5.79211,394.6,4,220.224,4.07,,
T,45.57554,5.79211,394.6,-0.1,220.225,1.11,,
T,45.57547,5.79206,395.1,5,220.233,8.7,,
T,45.57538,5.79201,394.9,-1.4,220.244,10.74,,
T,45.57537,5.79201,394.8,-5.9,220.245,1.11,,
T,45.57527,5.79195,394,-6.8,220.257,12.06,,
T,45.57519,5.7919,395.1,11.5,220.267,9.71,,
T,45.57504,5.79183,395.6,2.6,220.285,17.54,,
T,45.57481,5.79172,395.6,0,220.312,26.97,,
T,45.57479,5.79171,395.5,-3.8,220.314,2.36,,
T,45.57465,5.79165,395.8,1.9,220.33,16.25,,
T,45.57447,5.79159,396.9,5.6,220.351,20.55,,
T,45.57432,5.79155,396.9,-0.3,220.368,16.96,,
T,45.57427,5.79153,396.9,-0.5,220.373,5.77,,
T,45.57421,5.79151,396.7,-1.7,220.38,6.85,,
T,45.57389,5.79144,397.2,1.2,220.416,35.98,,
T,45.57373,5.79141,397.7,2.8,220.434,17.94,,
T,45.57368,5.79141,397.9,3.5,220.44,5.56,,
T,45.57352,5.79138,398.2,1.5,220.458,17.94,,
T,45.57347,5.79138,398.1,-0.3,220.463,5.56,,
T,45.57338,5.79138,398.1,-0.3,220.473,10,,
T,45.57319,5.79137,398.6,2.5,220.494,21.13,,
T,45.57294,5.79136,399.1,1.6,220.522,27.8,,
T,45.57269,5.79137,399.4,0.9,220.55,27.8,,
T,45.57258,5.79138,399.7,2.9,220.562,12.25,,
T,45.57244,5.79139,400.2,3.1,220.578,15.58,,
T,45.57225,5.79141,400.7,2.5,220.599,21.17,,
T,45.57216,5.79142,400.8,0.9,220.609,10.03,,
T,45.57173,5.79145,401.8,2,220.657,47.85,,
T,45.57162,5.79147,402.2,3.2,220.669,12.32,,
T,45.57151,5.79149,402.6,3.2,220.682,12.32,,
T,45.57138,5.7915,403,3,220.696,14.47,,
T,45.57137,5.7915,403,-0.7,220.697,1.11,,
T,45.57119,5.79152,403,-0.1,220.717,20.07,,
T,45.57116,5.79152,403,-0.2,220.721,3.33,,
T,45.57101,5.79152,403.3,2.1,220.737,16.67,,
T,45.57091,5.79152,403.7,3.2,220.748,11.11,,
T,45.57083,5.79152,404,3.6,220.757,8.89,,
T,45.57064,5.79152,406.4,11.6,220.778,21.12,,
T,45.57041,5.7915,408.1,6.6,220.804,25.61,,
T,45.57017,5.79146,408.8,2.3,220.831,26.86,,
T,45.56999,5.79143,408.5,-1.4,220.851,20.14,,
T,45.56993,5.79141,408.5,0,220.858,6.85,,
T,45.56983,5.79139,408.6,1.3,220.869,11.22,,
T,45.56971,5.79135,409.8,8.3,220.883,13.7,,
T,45.56959,5.7913,410.9,8.5,220.897,13.9,,
T,45.56945,5.79125,411.5,3.5,220.913,16.04,,
T,45.56937,5.79121,411.7,2.5,220.922,9.42,,
T,45.56926,5.79117,411.9,1.5,220.935,12.62,,
T,45.56913,5.7911,412.2,2,220.95,15.45,,
T,45.56903,5.79106,412.8,4.6,220.962,11.54,,
T,45.5689,5.79099,413,1.6,220.977,15.45,,
T,45.56882,5.79093,413.2,2.3,220.987,10.05,,
T,45.56858,5.79079,414.2,3.3,221.016,28.83,,
T,45.56848,5.79071,414.7,4.1,221.029,12.75,,
T,45.56843,5.79068,414.9,3.5,221.035,6.03,,
T,45.56836,5.79063,415.1,2.3,221.043,8.7,,
T,45.56827,5.79056,415.5,2.8,221.055,11.4,,
T,45.56817,5.79047,415.9,3.1,221.068,13.15,,
T,45.56797,5.7903,416.9,4.1,221.094,25.89,,
T,45.56789,5.79022,417.4,4,221.105,10.87,,
T,45.56788,5.79021,417.4,5.8,221.106,1.36,,
T,45.56771,5.79004,419.2,7.5,221.129,23.09,,
T,45.56759,5.78991,419.9,4.2,221.146,16.76,,
T,45.56745,5.78974,420.3,2.1,221.166,20.45,,
T,45.5673,5.78957,422.4,9.6,221.188,21.31,,
T,45.56721,5.78945,422,-2.3,221.201,13.7,,
T,45.56709,5.7893,423.5,8.5,221.219,17.75,,
T,45.56709,5.78928,423.7,9.4,221.221,1.56,,
T,45.56693,5.78906,423.6,-0.3,221.245,24.72,,
T,45.56691,5.78903,423.6,-1.5,221.249,3.23,,
T,45.56679,5.78883,424.2,3.1,221.269,20.53,,
T,45.56668,5.78864,425.6,7.5,221.288,19.22,,
T,45.56664,5.78858,426,5.4,221.295,6.46,,
T,45.5665,5.78831,426.2,1,221.321,26.2,,
T,45.56636,5.78806,429.4,12.7,221.346,24.96,,
T,45.56625,5.78782,429.7,1.4,221.368,22.37,,
T,45.56624,5.78781,429.8,4.3,221.37,1.36,,
T,45.56615,5.78759,430.7,4.5,221.39,19.88,,
T,45.56612,5.78753,430.9,4.5,221.395,5.75,,
T,45.56608,5.78742,432.4,15.4,221.405,9.67,,
T,45.56604,5.78734,433.5,13.9,221.413,7.67,,
T,45.56601,5.78726,433.9,6.4,221.42,7.08,,
T,45.56595,5.78709,435.2,8.5,221.435,14.85,,
T,45.56589,5.78693,435.3,0.8,221.449,14.16,,
T,45.56581,5.78672,435.2,-0.8,221.467,18.65,,
T,45.5657,5.7864,437.5,8.5,221.495,27.81,,
T,45.56564,5.78625,438,3.4,221.509,13.48,,
T,45.56559,5.78609,437.3,-4.7,221.522,13.67,,
T,45.56556,5.78598,436.6,-7.5,221.532,9.21,,
T,45.56553,5.7859,437.2,8,221.539,7.08,,
T,45.56547,5.78572,439.1,12.2,221.554,15.55,,
T,45.56543,5.78556,440.1,7.3,221.568,13.26,,
T,45.56535,5.78531,440.9,3.8,221.589,21.45,,
T,45.56526,5.785,439.4,-5.8,221.615,26.19,,
T,45.56522,5.78485,441.2,14.5,221.628,12.53,,
T,45.56519,5.78474,441.9,8,221.637,9.21,,
T,45.56514,5.78456,442.9,6.3,221.652,15.11,,
T,45.56513,5.78452,443,2.7,221.655,3.31,,
T,45.56505,5.7842,442.8,-0.7,221.682,26.52,,
T,45.56501,5.78405,442.1,-5.1,221.694,12.53,,
T,45.56495,5.78381,443.1,4.8,221.714,19.89,,
T,45.56489,5.7836,444.1,5.7,221.732,17.7,,
T,45.56483,5.78332,445.6,6.4,221.755,22.85,,
T,45.5648,5.7832,445.3,-3.2,221.765,9.94,,
T,45.56471,5.78284,445,-0.9,221.795,29.83,,
T,45.5647,5.7828,445.3,8.3,221.798,3.31,,
T,45.56465,5.7826,446,4.5,221.815,16.57,,
T,45.56463,5.78248,446.2,2.3,221.824,9.63,,
T,45.56459,5.7823,447.9,11.2,221.839,14.74,,
T,45.56457,5.78222,448.3,5.8,221.846,6.63,,
T,45.56455,5.78215,448.2,-1.8,221.851,5.9,,
T,45.56452,5.782,448.2,0,221.864,12.18,,
T,45.56449,5.78186,447.9,-2.5,221.875,11.43,,
T,45.56445,5.78167,447.1,-4.8,221.89,15.48,,
T,45.56439,5.78138,448.7,6.5,221.914,23.6,,
T,45.56435,5.7812,450.1,10,221.929,14.74,,
T,45.56431,5.78099,451,4.9,221.946,16.99,,
T,45.56425,5.78073,450.8,-0.8,221.967,21.37,,
T,45.56416,5.78026,451.2,1.1,222.005,38.03,,
T,45.56413,5.78007,452.2,6.8,222.02,15.2,,
T,45.56407,5.77976,451.9,-1.5,222.046,25.1,,
T,45.564,5.77933,453.5,4.6,222.08,34.46,,
T,45.56391,5.77883,456.4,7.2,222.12,40.3,,
T,45.56391,5.77879,456.5,5,222.123,3.12,,
T,45.56387,5.77858,457.1,3.2,222.14,16.99,,
T,45.56383,5.77831,458.4,6.4,222.162,21.54,,
T,45.5638,5.77814,458.7,2.1,222.176,13.68,,
T,45.56378,5.77799,459.2,4.3,222.188,11.92,,
T,45.56376,5.77781,460.3,7.5,222.202,14.23,,
T,45.56373,5.77765,460.9,4.5,222.215,12.93,,
T,45.56372,5.77757,461.1,4,222.221,6.34,,
T,45.56372,5.77755,461.2,4.6,222.223,1.56,,
T,45.56371,5.77748,461.5,4.3,222.228,5.58,,
T,45.56364,5.77699,463.1,4.3,222.267,39.04,,
T,45.56359,5.77664,463.7,2.2,222.295,27.88,,
T,45.56356,5.77639,464.4,3.6,222.315,19.8,,
T,45.56354,5.77622,464.7,1.9,222.328,13.46,,
T,45.56352,5.77605,465.4,5.5,222.342,13.46,,
T,45.5635,5.77586,466.8,9.1,222.357,15,,
T,45.56349,5.7758,467.3,9.3,222.362,4.81,,
T,45.56343,5.7752,471.1,8.1,222.409,47.31,,
T,45.56336,5.7745,473.3,4,222.464,55.2,,
T,45.56333,5.77423,473.8,2.3,222.485,21.34,,
T,45.56331,5.77402,474.4,3.9,222.502,16.54,,
T,45.5633,5.77396,474.6,3.9,222.507,4.81,,
T,45.5633,5.77389,474.9,5.2,222.512,5.46,,
T,45.56327,5.77355,476.3,5.4,222.539,26.75,,
T,45.56325,5.77322,478.5,8.3,222.565,25.86,,
T,45.56321,5.77283,481.7,10.6,222.596,30.77,,
T,45.56319,5.77252,483.3,6.5,222.62,24.3,,
T,45.56318,5.77231,483.2,-0.4,222.636,16.43,,
T,45.56316,5.77203,483.7,1.9,222.658,21.97,,
T,45.56314,5.77181,483.9,1.5,222.676,17.32,,
T,45.56312,5.77149,484,0.4,222.701,25.08,,
T,45.5631,5.77104,484.3,0.8,222.736,35.2,,
T,45.56309,5.77098,484,-6,222.741,4.81,,
T,45.56306,5.77025,484.1,0.2,222.798,57.09,,
T,45.56306,5.77022,484.2,4.4,222.8,2.34,,
T,45.56305,5.77021,484.3,7.3,222.802,1.36,,
T,45.56303,5.7697,485,1.7,222.841,39.88,,
T,45.56302,5.76947,484.9,-0.6,222.859,17.99,,
T,45.563,5.76905,484.8,-0.3,222.892,32.87,,
T,45.56299,5.76896,484.8,-0.5,222.899,7.11,,
T,45.56298,5.76868,484.9,0.8,222.921,21.89,,
T,45.56297,5.76855,485.2,2.1,222.932,10.21,,
T,45.56296,5.76837,485.6,3,222.946,14.1,,
T,45.56294,5.76816,485.9,2.3,222.962,16.54,,
T,45.56293,5.76806,486.1,1.8,222.97,7.89,,
T,45.56292,5.76792,486.5,3.9,222.981,10.99,,
T,45.5629,5.76765,487.1,2.7,223.002,21.2,,
T,45.56288,5.76747,487.1,0.2,223.016,14.23,,
T,45.56286,5.76724,486.9,-1.2,223.035,18.09,,
T,45.56285,5.76715,486.8,-1.5,223.042,7.11,,
T,45.56285,5.76714,486.8,0,223.042,0.78,,
T,45.56282,5.7669,486.5,-1.7,223.061,19.03,,
T,45.56281,5.76686,486.3,-3.3,223.065,3.31,,
T,45.56273,5.76642,485.7,-2,223.1,35.48,,
T,45.5627,5.76624,485.1,-4.2,223.115,14.44,,
T,45.56269,5.76617,484.8,-4,223.12,5.58,,
T,45.56265,5.76595,485.2,1.9,223.138,17.74,,
T,45.56261,5.76577,485.3,0.8,223.153,14.74,,
T,45.56258,5.76561,485.1,-1.4,223.166,12.93,,
T,45.56254,5.76547,484.6,-4,223.178,11.8,,
T,45.56246,5.76513,483.6,-3.5,223.206,27.99,,
T,45.56243,5.76499,483.5,-1.1,223.217,11.43,,
T,45.56239,5.76484,483.6,0.3,223.229,12.53,,
T,45.56233,5.76465,483.2,-2.4,223.246,16.26,,
T,45.56233,5.76464,483.2,0,223.247,0.78,,
T,45.5623,5.76454,482.8,-3.8,223.255,8.49,,
T,45.56228,5.76448,482.6,-4.2,223.26,5.18,,
T,45.56226,5.76441,482.3,-5.5,223.266,5.9,,
T,45.56225,5.76438,482.1,-8.1,223.269,2.59,,
T,45.56215,5.76406,480.1,-7.1,223.296,27.34,,
T,45.56205,5.76377,480.2,0.1,223.321,25.22,,
T,45.56199,5.76361,480.2,0,223.335,14.16,,
T,45.56194,5.76347,479.4,-6,223.348,12.26,,
T,45.5619,5.76338,478.6,-9.8,223.356,8.31,,
T,45.56182,5.76319,477.5,-6.1,223.373,17.29,,
T,45.56181,5.76316,477.5,-1.6,223.376,2.59,,
T,45.56171,5.76292,477.4,-0.7,223.398,21.79,,
T,45.56166,5.76281,477.1,-2.9,223.408,10.23,,
T,45.56162,5.76272,476.4,-8.5,223.416,8.31,,
T,45.56155,5.76258,475.6,-5.4,223.43,13.42,,
T,45.56151,5.76248,475.5,-1.5,223.439,8.98,,
T,45.56145,5.76237,475.6,0.7,223.449,10.87,,
T,45.56143,5.76232,475.7,1.9,223.454,4.49,,
T,45.56133,5.76214,475.2,-2.4,223.472,17.92,,
T,45.5612,5.76189,474.2,-4.4,223.496,24.28,,
T,45.56112,5.76175,474.9,4.9,223.51,14.09,,
T,45.56112,5.76174,474.9,-0.5,223.511,0.78,,
T,45.56108,5.76167,475.1,3.5,223.518,7.05,,
T,45.56092,5.76141,474.7,-1.5,223.545,26.99,,
T,45.56084,5.76127,474.5,-1.6,223.559,14.09,,
T,45.56075,5.76113,474.5,0.1,223.574,14.82,,
T,45.56071,5.76107,474.4,-2.1,223.58,6.46,,
T,45.56068,5.76104,474.2,-2.9,223.585,4.07,,
T,45.56063,5.76096,474,-3.2,223.593,8.36,,
T,45.56053,5.76082,473.4,-3.7,223.608,15.59,,
T,45.56046,5.76072,474.6,11,223.619,11.02,,
T,45.56037,5.7606,474,-4.1,223.633,13.71,,
T,45.56029,5.76049,473,-8.9,223.646,12.36,,
T,45.56022,5.7604,473.7,6.9,223.656,10.48,,
T,45.5602,5.76037,473.7,1.5,223.659,3.23,,
T,45.56012,5.76026,472.9,-6.6,223.672,12.36,,
T,45.56002,5.76015,472.3,-4.5,223.686,14.05,,
T,45.55993,5.76004,472.5,2,223.699,13.18,,
T,45.55985,5.75995,472.5,-0.2,223.71,11.33,,
T,45.55984,5.75994,472.5,0.6,223.712,1.36,,
T,45.55977,5.75987,472.2,-3.2,223.721,9.51,,
T,45.55971,5.7598,471.7,-5.5,223.73,8.62,,
T,45.55966,5.75974,471.6,-1.7,223.737,7.27,,
T,45.55957,5.75965,471.9,2.1,223.749,12.22,,
T,45.55952,5.7596,471.7,-2.5,223.756,6.79,,
T,45.55938,5.75946,470.8,-4.6,223.775,19.02,,
T,45.55928,5.75936,471.5,4.6,223.789,13.58,,
T,45.55918,5.75927,470.9,-4.6,223.802,13.15,,
T,45.55888,5.75901,471.1,0.7,223.841,39.04,,
T,45.55878,5.75892,470.9,-1.9,223.854,13.15,,
T,45.55869,5.75885,470.1,-6.4,223.865,11.4,,
T,45.55868,5.75884,470.1,-2.7,223.867,1.36,,
T,45.55845,5.75868,469.8,-1.1,223.895,28.45,,
T,45.55834,5.75861,469,-5.6,223.908,13.39,,
T,45.55811,5.75846,467.7,-4.9,223.937,28.12,,
T,45.55807,5.75843,467.9,4.4,223.942,5.03,,
T,45.55806,5.75842,468,5.8,223.943,1.36,,
T,45.55803,5.7584,467.8,-3.7,223.947,3.68,,
T,45.558,5.75838,467.7,-2.5,223.95,3.68,,
T,45.55798,5.75836,467.8,2.2,223.953,2.72,,
T,45.55797,5.75835,467.9,4.5,223.954,1.36,,
T,45.55788,5.75829,467.2,-5.6,223.965,11.05,,
T,45.5578,5.75824,467.1,-1.2,223.975,9.71,,
T,45.55758,5.75807,467.3,0.7,224.003,27.82,,
T,45.55742,5.75796,468.3,5,224.023,19.75,,
T,45.55736,5.75792,468.2,-1,224.03,7.36,,
T,45.5573,5.75787,468.1,-1.2,224.038,7.73,,
T,45.55728,5.75786,468.1,-3.3,224.04,2.36,,
T,45.55714,5.75777,467.9,-1.1,224.057,17.07,,
T,45.55693,5.75762,468,0.4,224.083,26.11,,
T,45.55691,5.75761,467.9,-5.3,224.086,2.36,,
T,45.55685,5.75757,467.6,-2.9,224.093,7.36,,
T,45.55669,5.75745,467.3,-1.8,224.113,20.1,,
T,45.55659,5.75739,466.6,-5.9,224.125,12.06,,
T,45.55648,5.75731,466.1,-3.2,224.139,13.73,,
T,45.55637,5.75723,466,-1.2,224.153,13.73,,
T,45.55628,5.75716,466.1,1.6,224.164,11.4,,
T,45.55618,5.75708,466.1,-0.1,224.177,12.75,,
T,45.55613,5.75704,466,-1.3,224.183,6.37,,
T,45.55608,5.75701,465.7,-5.1,224.189,6.03,,
T,45.55598,5.75691,466.1,3,224.203,13.58,,
T,45.55589,5.75682,465.9,-1.8,224.215,12.22,,
T,45.55579,5.75672,464.9,-7.3,224.229,13.58,,
T,45.55572,5.75664,465.5,5.3,224.239,9.98,,
T,45.5557,5.75662,465.7,9,224.241,2.72,,
T,45.55561,5.75651,465.9,1.4,224.255,13.18,,
T,45.55552,5.7564,464.8,-8,224.268,13.18,,
T,45.55544,5.7563,466.1,10.6,224.28,11.83,,
T,45.55543,5.75629,466.1,2.2,224.281,1.36,,
T,45.55535,5.75618,465.8,-2.3,224.293,12.36,,
T,45.55532,5.75613,465.3,-10.5,224.298,5.13,,
T,45.55527,5.75606,464.1,-15.1,224.306,7.79,,
T,45.55518,5.75593,464.1,-0.4,224.32,14.25,,
T,45.55511,5.75581,464.4,2.9,224.333,12.18,,
T,45.55503,5.75567,463.7,-5,224.347,14.09,,
T,45.55496,5.75555,462.9,-6.9,224.359,12.18,,
T,45.55488,5.75542,463.1,1.3,224.372,13.49,,
T,45.55482,5.75529,463.3,2.1,224.385,12.15,,
T,45.55477,5.75519,463,-3,224.394,9.58,,
T,45.55475,5.75514,462.8,-5.9,224.399,4.49,,
T,45.55468,5.75499,461.7,-7.7,224.413,14.06,,
T,45.55462,5.75485,461.3,-2.8,224.425,12.81,,
T,45.55456,5.7547,461.6,1.9,224.439,13.48,,
T,45.55451,5.75455,461.4,-1,224.452,12.96,,
T,45.55446,5.7544,461.1,-2.7,224.465,12.96,,
T,45.55441,5.75425,460.9,-1.8,224.478,12.96,,
T,45.55436,5.7541,460.8,-0.1,224.491,12.96,,
T,45.55435,5.75405,460.7,-2.7,224.495,4.06,,
T,45.55432,5.75394,460.6,-1.9,224.504,9.21,,
T,45.55428,5.75379,460,-4.3,224.517,12.53,,
T,45.55424,5.75363,459.8,-2,224.53,13.26,,
T,45.55421,5.75347,459.7,-0.3,224.543,12.93,,
T,45.55418,5.75332,459.7,0,224.555,12.18,,
T,45.55415,5.75316,459.4,-2.7,224.568,12.93,,
T,45.55413,5.75301,459.1,-2.2,224.58,11.92,,
T,45.55411,5.75283,459,-0.5,224.594,14.23,,
T,45.55409,5.75268,459.3,1.8,224.606,11.92,,
T,45.55407,5.75237,459.8,2.2,224.63,24.31,,
T,45.55406,5.75226,459.8,0.3,224.639,8.66,,
T,45.55406,5.75222,459.8,1,224.642,3.12,,
T,45.55405,5.75204,459.7,-0.8,224.656,14.1,,
T,45.55404,5.7517,459.2,-1.9,224.683,26.57,,
T,45.55405,5.75155,459.1,-1.3,224.695,11.77,,
T,45.55405,5.75136,458.7,-2.7,224.709,14.84,,
T,45.55406,5.75115,458.3,-2.2,224.726,16.44,,
T,45.55407,5.75101,460.4,18.7,224.737,10.99,,
T,45.5541,5.75071,469.5,38.7,224.76,23.66,,
