type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,50.07075,14.38004,230.7,-0.7,4.531,10.27,,
T,50.07069,14.37961,230,-2.3,4.563,31.5,,
T,50.07068,14.37953,229.9,-1.2,4.569,5.83,,
T,50.07064,14.37918,228.7,-4.9,4.594,25.45,,
T,50.07063,14.37913,228.5,-4.1,4.598,3.75,,
T,50.07061,14.3789,228.2,-1.8,4.615,16.62,,
T,50.07053,14.37835,226.8,-3.4,4.655,40.37,,
T,50.0705,14.37811,228,7,4.672,17.5,,
T,50.07048,14.37794,228.6,4.5,4.685,12.37,,
T,50.07047,14.37782,228.9,3.7,4.693,8.66,,
T,50.07046,14.37773,229,1.6,4.7,6.54,,
T,50.07046,14.37766,229.1,1.7,4.705,5.01,,
T,50.07047,14.3776,229.3,3.6,4.709,4.44,,
T,50.07047,14.37752,229.4,1.6,4.715,5.73,,
T,50.07048,14.37746,229.5,2.1,4.72,4.44,,
T,50.07049,14.37736,229.5,1,4.727,7.24,,
T,50.07052,14.377,228.9,-2.2,4.753,25.99,,
T,50.07053,14.37683,228.8,-1,4.765,12.22,,
T,50.07054,14.37677,228.9,1.6,4.769,4.44,,
T,50.07055,14.37668,229,1.1,4.776,6.54,,
T,50.07055,14.37656,229.4,4.6,4.785,8.59,,
T,50.07056,14.37635,230,4.5,4.8,15.08,,
T,50.07056,14.37621,230,0,4.81,10.02,,
T,50.07056,14.37607,230.2,1.5,4.82,10.02,,
T,50.07055,14.37587,230.9,5.1,4.834,14.36,,
T,50.07055,14.37581,231,3.1,4.838,4.3,,
T,50.07053,14.37566,231.2,1.3,4.849,10.97,,
T,50.07051,14.37546,231.8,4.6,4.864,14.49,,
T,50.07049,14.3753,232.7,7,4.875,11.67,,
T,50.07043,14.37502,233.6,4.3,4.897,21.13,,
T,50.07039,14.37487,233.7,1,4.908,11.62,,
T,50.07029,14.37445,233.2,-1.6,4.94,32.06,,
T,50.07024,14.37428,233.8,4.7,4.954,13.38,,
T,50.07013,14.37383,236.3,7.1,4.988,34.46,,
T,50.07012,14.37379,236.4,5.9,4.991,3.07,,
T,50.0701,14.3737,236.8,4.8,4.998,6.82,,
T,50.07007,14.37353,237.1,3,5.011,12.62,,
T,50.07007,14.37343,237.3,2.5,5.018,7.16,,
T,50.07006,14.3733,237.5,1.4,5.027,9.37,,
T,50.07006,14.37317,237.6,1.1,5.036,9.31,,
T,50.07006,14.37307,237.6,1.1,5.044,7.16,,
T,50.07007,14.37285,237.9,1.9,5.059,15.79,,
T,50.07009,14.37258,236.6,-6.7,5.079,19.46,,
T,50.0701,14.37243,235.7,-8.4,5.09,10.8,,
T,50.07013,14.37201,233.8,-6.4,5.12,30.25,,
T,50.07016,14.37163,232.6,-4.4,5.147,27.41,,
T,50.07016,14.37149,232.7,1.4,5.157,10.02,,
T,50.07017,14.37132,232.9,1,5.17,12.22,,
T,50.07017,14.37122,233,2,5.177,7.16,,
T,50.07017,14.37099,233.1,0.3,5.193,16.47,,
T,50.07017,14.37074,232.9,-0.7,5.211,17.9,,
T,50.07016,14.37033,234.4,5,5.24,29.37,,
T,50.07016,14.37015,235,4.4,5.253,12.89,,
T,50.07016,14.36998,235.2,2.3,5.266,12.17,,
T,50.07015,14.36968,234.9,-1.5,5.287,21.51,,
T,50.07013,14.36945,235.1,0.9,5.304,16.62,,
T,50.07012,14.36923,234.7,-2.3,5.319,15.79,,
T,50.0701,14.36903,234.3,-2.6,5.334,14.49,,
T,50.07008,14.3689,234,-3.1,5.344,9.57,,
