type,latitude,longitude,altitude (m),slope (%),distance (km),distance_interval (m),name,desc
T,50.84972,6.5122,129,-1.7,9.077,10.12,,
T,50.84965,6.51246,129.2,1.1,9.097,19.9,,
T,50.8496,6.51274,129.9,3.4,9.118,20.49,,
T,50.84954,6.51307,130,0.3,9.142,24.18,,
T,50.8495,6.51335,130,0,9.162,20.21,,
T,50.84945,6.51358,130,0,9.179,17.13,,
T,50.84942,6.51373,130,0,9.19,11.08,,
T,50.84939,6.51384,130,0,9.199,8.44,,
T,50.84936,6.51396,130,0,9.208,9.09,,
T,50.84931,6.51411,130,0,9.22,11.94,,
T,50.84926,6.51424,130,0,9.231,10.71,,
T,50.84919,6.51438,130,0,9.243,12.56,,
T,50.84916,6.51446,130,0,9.25,6.55,,
T,50.8491,6.51453,130,0,9.258,8.3,,
T,50.8491,6.51454,130,0,9.259,0.7,,
T,50.84909,6.51455,130,0,9.26,1.32,,
T,50.84898,6.51472,130,0,9.277,17.12,,
T,50.84887,6.51487,130,0.2,9.293,16.17,,
T,50.8488,6.51495,130.3,2.4,9.303,9.61,,
T,50.84876,6.51498,130.4,3.4,9.308,4.93,,
T,50.84869,6.51501,130.7,3.7,9.316,8.07,,
T,50.84869,6.51501,130.7,,9.316,0,,
T,50.84868,6.515,130.8,1.5,9.317,1.32,,
T,50.84867,6.51499,130.8,0.6,9.319,1.32,,
T,50.84866,6.51498,130.8,0.4,9.32,1.32,,
T,50.84865,6.51497,130.8,0.2,9.321,1.32,,
T,50.84864,6.51496,130.8,0,9.322,1.32,,
T,50.84863,6.51496,130.8,2.8,9.324,1.11,,
T,50.84862,6.51495,130.8,-0.3,9.325,1.32,,
T,50.84861,6.51495,130.8,2,9.326,1.11,,
T,50.8486,6.51495,130.8,-3.2,9.327,1.11,,
T,50.84859,6.51495,130.7,-3.2,9.328,1.11,,
T,50.84858,6.51495,130.7,-3.2,9.329,1.11,,
T,50.84857,6.51495,130.7,-3.2,9.33,1.11,,
T,50.84856,6.51495,130.6,-3.2,9.332,1.11,,
T,50.84855,6.51495,130.6,-3.2,9.333,1.11,,
T,50.84854,6.51496,130.6,0,9.334,1.32,,
T,50.84853,6.51496,130.6,-3.2,9.335,1.11,,
T,50.84852,6.51497,130.6,0,9.336,1.32,,
T,50.84851,6.51498,130.6,0,9.338,1.32,,
T,50.8485,6.51499,130.6,0,9.339,1.32,,
T,50.84849,6.515,130.6,0,9.34,1.32,,
T,50.84849,6.51501,130.6,5.1,9.341,0.7,,
T,50.84848,6.51502,130.6,0,9.342,1.32,,
T,50.84847,6.51503,130.6,0,9.344,1.32,,
T,50.84846,6.51504,130.6,0,9.345,1.32,,
T,50.84846,6.51506,130.7,5.1,9.346,1.41,,
T,50.84845,6.51507,130.7,0,9.348,1.32,,
T,50.84845,6.51509,130.7,5.1,9.349,1.41,,
T,50.84844,6.5151,130.7,0,9.35,1.32,,
T,50.84844,6.51512,130.8,5.1,9.352,1.41,,
T,50.84844,6.51513,130.9,5.1,9.353,0.7,,
T,50.84843,6.51515,130.9,2,9.354,1.79,,
T,50.84843,6.51517,131,5.1,9.356,1.41,,
T,50.84843,6.51518,131,5.1,9.356,0.7,,
T,50.84843,6.5152,131.1,5.1,9.358,1.41,,
T,50.84843,6.51522,131.1,5.1,9.359,1.41,,
T,50.84843,6.51523,131.2,5.1,9.36,0.7,,
T,50.84843,6.51525,131.2,5.1,9.361,1.41,,
T,50.84844,6.51526,131.3,5.5,9.363,1.32,,
T,50.84844,6.51527,131.4,5.1,9.363,0.7,,
T,50.84844,6.51528,131.4,3.5,9.364,0.7,,
T,50.84845,6.5153,131.4,0.3,9.366,1.79,,
T,50.84845,6.51531,131.4,-2.1,9.367,0.7,,
T,50.84845,6.51532,131.4,-2.1,9.367,0.7,,
T,50.84846,6.51533,131.4,1.1,9.369,1.32,,
T,50.84846,6.51534,131.4,-2.3,9.369,0.7,,
T,50.84847,6.51535,131.4,0.8,9.371,1.32,,
T,50.84849,6.51537,131.4,0.5,9.373,2.63,,
T,50.8485,6.51538,131.4,0.2,9.375,1.32,,
T,50.84851,6.51539,131.4,0,9.376,1.32,,
T,50.84852,6.5154,131.4,-0.2,9.377,1.32,,
T,50.84854,6.51541,131.4,0.6,9.38,2.33,,
T,50.84855,6.51541,131.4,1.7,9.381,1.11,,
T,50.84856,6.51541,131.4,1.7,9.382,1.11,,
T,50.84858,6.51542,131.4,0.2,9.384,2.33,,
T,50.84861,6.51565,130.7,-4.7,9.401,16.54,,
T,50.84863,6.5158,130.1,-5.1,9.411,10.8,,
T,50.84865,6.51589,130,-1.7,9.418,6.72,,
T,50.84865,6.51608,130,0,9.432,13.38,,
T,50.84865,6.51618,129.8,-3,9.439,7.04,,
T,50.84864,6.51639,129.1,-4.6,9.453,14.83,,
T,50.84863,6.51654,129.1,-0.3,9.464,10.62,,
T,50.84862,6.51666,129,-0.4,9.473,8.52,,
T,50.84861,6.51677,128.6,-5,9.48,7.83,,
T,50.84859,6.51688,128.4,-2.4,9.488,8.06,,
T,50.84858,6.51695,128.4,-1.8,9.494,5.05,,
T,50.84855,6.51706,128.9,6.4,9.502,8.44,,
T,50.84853,6.51716,129.2,4.1,9.509,7.39,,
T,50.8485,6.51726,129.3,0.8,9.517,7.79,,
T,50.84847,6.51734,128.9,-6.2,9.524,6.55,,
T,50.84845,6.51738,128.5,-9.9,9.527,3.59,,
T,50.84844,6.51741,128.2,-12.2,9.53,2.39,,
T,50.84842,6.51744,127.8,-14.2,9.533,3.07,,
T,50.84839,6.5175,126.8,-17.8,9.538,5.38,,
T,50.84837,6.51755,127,4.3,9.542,4.17,,
T,50.84833,6.5176,127.1,1.6,9.548,5.67,,
T,50.8483,6.51764,127.4,8.3,9.552,4.37,,
T,50.84827,6.51767,127.5,2.4,9.556,3.95,,
T,50.84824,6.51769,127.5,-2.5,9.56,3.62,,
T,50.84822,6.51772,127.3,-3.7,9.563,3.07,,
T,50.84818,6.51775,126.9,-9.3,9.568,4.93,,
T,50.84814,6.51777,126.3,-13.1,9.573,4.67,,
T,50.84811,6.51779,125.9,-9.2,9.576,3.62,,
T,50.84807,6.5178,125.5,-9.3,9.581,4.51,,
T,50.84802,6.51782,125.5,-1,9.586,5.74,,
T,50.84795,6.5178,124.9,-7,9.594,7.91,,
T,50.84787,6.51779,124.5,-4.8,9.603,8.93,,
T,50.84778,6.51776,124.3,-2.1,9.614,10.23,,
T,50.84775,6.51774,124.5,5.9,9.617,3.62,,
T,50.84769,6.5177,124.7,2.8,9.624,7.24,,
T,50.84765,6.51766,124.7,0.8,9.63,5.27,,
T,50.84761,6.51763,124.5,-4.1,9.635,4.93,,
T,50.84757,6.51758,124.2,-5.9,9.64,5.67,,
T,50.84754,6.51752,123.7,-8.3,9.646,5.38,,
T,50.84753,6.5175,123.5,-11.1,9.647,1.79,,
T,50.8475,6.51746,123.1,-9.1,9.652,4.37,,
T,50.84749,6.51744,123.2,5.6,9.654,1.79,,
T,50.84747,6.51739,123.5,5.2,9.658,4.17,,
T,50.84745,6.51734,123.7,4.6,9.662,4.17,,
T,50.84744,6.51728,123.8,4.2,9.666,4.37,,
T,50.84742,6.5172,124.1,3.6,9.672,6.06,,
T,50.8474,6.51712,124.2,3,9.678,6.06,,
T,50.84739,6.51706,124.4,2.7,9.683,4.37,,
T,50.84739,6.51705,124.4,3,9.683,0.7,,
T,50.84739,6.51693,124.6,2.7,9.692,8.45,,
T,50.8474,6.51685,124.6,0.6,9.698,5.74,,
T,50.8474,6.5168,124.6,0,9.701,3.52,,
T,50.84742,6.51668,124.7,0.8,9.71,8.74,,
T,50.84744,6.51659,124.4,-5.4,9.717,6.72,,
T,50.84746,6.51652,124,-7.4,9.722,5.41,,
T,50.84748,6.51646,123.5,-8.5,9.727,4.78,,
T,50.8475,6.5164,123.1,-9.8,9.732,4.78,,
T,50.84756,6.51621,124.4,8.6,9.747,14.95,,
T,50.84761,6.51609,125.2,8.4,9.757,10.12,,
T,50.84761,6.51608,125.2,-10.2,9.757,0.7,,
T,50.84761,6.51607,125.1,-10.1,9.758,0.7,,
T,50.8476,6.5159,123.8,-10.7,9.77,12.02,,
T,50.8476,6.5159,123.8,,9.77,0,,
T,50.84764,6.51578,123.4,-4,9.78,9.55,,
T,50.84772,6.51558,122.5,-5.2,9.796,16.66,,
T,50.84778,6.51542,122.1,-3.7,9.809,13.1,,
T,50.84779,6.51539,122.3,9.3,9.812,2.39,,
T,50.84782,6.51532,122.8,9.3,9.818,5.95,,
T,50.84784,6.51526,123,4.3,9.823,4.78,,
T,50.84787,6.5152,123.1,1.3,9.828,5.38,,
T,50.84792,6.51506,122.2,-8.4,9.839,11.32,,
T,50.84798,6.51492,121.6,-5,9.851,11.91,,
T,50.84804,6.51477,121.9,2.6,9.864,12.5,,
T,50.84806,6.51473,122.1,5.6,9.867,3.59,,
T,50.84822,6.51432,121.8,-0.7,9.901,33.92,,
T,50.84839,6.51394,122,0.4,9.934,32.77,,
T,50.84847,6.51374,121.9,-0.3,9.951,16.66,,
T,50.84859,6.51347,120.6,-5.8,9.974,23.23,,
T,50.84891,6.51272,120.4,-0.2,10.038,63.7,,
T,50.84898,6.51255,121.1,4.5,10.052,14.28,,
T,50.8492,6.51205,119.9,-2.7,10.095,42.88,,
T,50.84941,6.51154,119.5,-1,10.138,42.85,,
T,50.84946,6.51143,119.6,1.3,10.147,9.54,,
T,50.84985,6.51046,120.5,1.1,10.228,80.92,,
T,50.84987,6.51042,120.4,-2.5,10.232,3.59,,
T,50.84992,6.5103,119.7,-7.1,10.242,10.12,,
T,50.8501,6.50983,120.6,2.5,10.28,38.68,,
T,50.85033,6.5092,120.8,0.3,10.332,51.22,,
T,50.85041,6.50898,120.9,0.6,10.349,17.87,,
T,50.85057,6.50852,120.8,-0.3,10.386,36.96,,
T,50.85065,6.50827,121,1.2,10.406,19.73,,
T,50.85071,6.50807,121.7,4.2,10.422,15.59,,
T,50.85079,6.5078,121,-3.3,10.443,20.99,,
T,50.85086,6.50756,120.9,-0.3,10.461,18.61,,
T,50.85096,6.5072,120.5,-1.5,10.489,27.69,,
T,50.85105,6.50684,120.3,-0.8,10.516,27.26,,
T,50.85112,6.50654,120.9,2.7,10.539,22.52,,
T,50.85116,6.50636,120.5,-3.3,10.552,13.43,,
T,50.85117,6.50629,120.3,-3.3,10.557,5.05,,
T,50.85129,6.50573,120.2,-0.2,10.599,41.63,,
T,50.8513,6.50565,120.5,6,10.605,5.74,,
T,50.85133,6.5055,121.2,5.6,10.616,11.08,,
T,50.85139,6.50514,122,3.1,10.642,26.22,,
T,50.85144,6.50483,120.9,-4.8,10.665,22.53,,
T,50.85148,6.50458,120.2,-3.8,10.683,18.16,,
T,50.8515,6.50444,120,-2,10.693,10.11,,
T,50.85154,6.50416,119.4,-3,10.713,20.21,,
T,50.85157,6.5039,119.7,1.6,10.732,18.61,,
T,50.8516,6.50364,120.8,6.3,10.75,18.61,,
T,50.85162,6.5034,121.6,4.6,10.767,17.05,,
T,50.85167,6.50289,121.9,0.8,10.804,36.34,,
T,50.85169,6.50264,121.5,-2.4,10.821,17.75,,
T,50.85169,6.50246,121.5,-0.1,10.834,12.68,,
T,50.85171,6.50215,120.9,-2.6,10.856,21.94,,
T,50.85172,6.50189,120.7,-1.4,10.874,18.34,,
T,50.85174,6.50146,120.2,-1.7,10.905,30.36,,
T,50.85175,6.50102,120,-0.5,10.936,31.01,,
T,50.85174,6.50077,120.4,2,10.953,17.64,,
T,50.85174,6.50049,120,-1.9,10.973,19.72,,
T,50.85174,6.50014,119.4,-2.3,10.998,24.65,,
T,50.85173,6.49982,119.1,-1.3,11.02,22.56,,
T,50.85172,6.49957,117.6,-8.7,11.038,17.64,,
T,50.85172,6.49948,116.8,-13.4,11.044,6.34,,
T,50.85171,6.49933,118,11.6,11.055,10.62,,
T,50.85169,6.49914,120.5,18.4,11.068,13.56,,
T,50.85167,6.49877,120.9,1.6,11.095,26.15,,
T,50.85164,6.49844,120.9,-0.1,11.118,23.48,,
T,50.85161,6.49806,120,-3.3,11.145,26.97,,
T,50.85157,6.49773,119.2,-3.3,11.169,23.66,,
T,50.85155,6.49751,118.9,-2.4,11.184,15.65,,
T,50.85152,6.49728,118.3,-3.3,11.201,16.54,,
T,50.8515,6.49713,118.3,-0.4,11.212,10.79,,
T,50.85147,6.49687,118.5,1.5,11.23,18.61,,
T,50.8514,6.49639,119.8,3.6,11.265,34.69,,
T,50.85135,6.49611,118.9,-4.6,11.285,20.49,,
T,50.85131,6.49591,118.4,-3.1,11.3,14.77,,
T,50.85123,6.49546,117.6,-2.5,11.333,32.92,,
T,50.85116,6.49514,118.3,3,11.357,23.84,,
T,50.85111,6.49489,119,3.8,11.375,18.46,,
T,50.85106,6.49465,119.3,1.8,11.393,17.79,,
T,50.851,6.49441,120.5,6.4,11.411,18.17,,
T,50.85092,6.4941,119.5,-4.1,11.435,23.58,,
T,50.85089,6.49397,119.2,-3.6,11.445,9.74,,
T,50.85082,6.4937,118.9,-1.3,11.465,20.55,,
T,50.85075,6.49346,119.3,2.3,11.484,18.61,,
T,50.85065,6.49312,119.3,-0.2,11.51,26.4,,
T,50.85048,6.49256,118.2,-2.4,11.554,43.74,,
T,50.85039,6.49227,118.5,1,11.577,22.74,,
T,50.85034,6.49211,117.7,-6.1,11.589,12.57,,
T,50.8503,6.49197,117.2,-5,11.6,10.82,,
T,50.85026,6.49184,117.3,1.3,11.61,10.18,,
T,50.85016,6.49152,118.2,3.5,11.635,25.13,,
T,50.85004,6.49114,117.3,-2.9,11.665,29.91,,
T,50.84995,6.49087,116.8,-2.2,11.687,21.49,,
T,50.84979,6.49036,118,3,11.727,40.08,,
T,50.84955,6.4896,116.6,-2.3,11.787,59.81,,
T,50.84948,6.48936,116.9,1.4,11.805,18.61,,
T,50.84936,6.489,116.5,-1.4,11.834,28.65,,
T,50.84932,6.48886,116.4,-0.1,11.845,10.82,,
T,50.84919,6.48844,116.9,1.3,11.878,32.92,,
T,50.84881,6.48725,117,0.1,11.972,93.86,,
T,50.84861,6.48658,117,0,12.024,52.17,,
T,50.84831,6.48565,117,0,12.097,73.51,,
T,50.84827,6.48552,116.9,-0.7,12.107,10.18,,
T,50.84821,6.48532,116.9,-0.2,12.123,15.59,,
T,50.84804,6.48479,117.2,0.8,12.165,41.84,,
T,50.84791,6.48437,117.4,0.5,12.198,32.93,,
T,50.84783,6.48411,117.6,1.1,12.218,20.36,,
T,50.84765,6.48355,117.5,-0.4,12.262,44.23,,
T,50.84763,6.48348,117.5,1.3,12.268,5.41,,
T,50.84757,6.4833,117.9,2.6,12.282,14.33,,
T,50.84754,6.48321,118.2,3.9,12.289,7.16,,
T,50.84752,6.48313,118.2,0.3,12.295,6.06,,
T,50.84749,6.48304,118,-2.7,12.303,7.16,,
T,50.84746,6.48296,118,0,12.309,6.55,,
T,50.84741,6.48279,118,0,12.322,13.2,,
T,50.84722,6.4822,118,0,12.369,46.62,,
T,50.84721,6.48216,118,0,12.372,3.03,,
T,50.84718,6.48205,118,0,12.38,8.44,,
T,50.84713,6.48189,117.9,-1,12.393,12.57,,
T,50.84697,6.48138,118.8,2.3,12.433,40.09,,
T,50.84687,6.48108,118,-3.2,12.457,23.88,,
T,50.84649,6.47983,118.6,0.6,12.555,97.66,,
T,50.846,6.47827,119.3,0.5,12.677,122.65,,
T,50.84593,6.47804,119.3,0.2,12.695,17.97,,
T,50.84582,6.4777,119.8,1.7,12.722,26.89,,
T,50.84552,6.47673,120.1,0.4,12.798,76.03,,
T,50.84545,6.47651,119.7,-2.4,12.815,17.34,,
T,50.84523,6.47581,119.9,0.5,12.87,55.04,,
T,50.84494,6.47488,119,-1.3,12.943,73.01,,
T,50.84483,6.47455,119,0,12.97,26.27,,
T,50.84455,6.47367,119,0,13.039,69.37,,
T,50.84436,6.47308,118,-2.1,13.086,46.62,,
T,50.84426,6.47276,118.3,1.3,13.111,25.13,,
T,50.84408,6.4722,117.1,-2.8,13.155,44.23,,
T,50.84393,6.47171,117.3,0.5,13.193,38.33,,
T,50.84385,6.47144,116.2,-5.3,13.214,21,,
T,50.84383,6.47138,116,-2.8,13.219,4.78,,
T,50.84379,6.47127,116.6,5.6,13.228,8.93,,
T,50.8434,6.47003,115.9,-0.7,13.326,97.52,,
T,50.84334,6.46983,114.5,-8.9,13.341,15.59,,
T,50.84326,6.46958,114.4,-0.6,13.361,19.73,,
T,50.84322,6.46942,114.7,3.1,13.373,12.12,,
T,50.84313,6.46915,115,1.4,13.395,21.49,,
T,50.84305,6.46889,113,-9.9,13.415,20.36,,
T,50.8429,6.46842,114.3,3.6,13.452,37.07,,
T,50.84286,6.4683,114.3,-1,13.462,9.55,,
T,50.84279,6.46805,113.3,-5.1,13.481,19.25,,
T,50.84272,6.46783,113.1,-1.1,13.498,17.34,,
T,50.84261,6.46748,114.2,4.1,13.526,27.52,,
T,50.84247,6.46706,113.1,-3.4,13.559,33.43,,
T,50.84247,6.46703,113.1,-1.1,13.561,2.11,,
T,50.84205,6.46569,112.9,-0.2,13.667,105.32,,
T,50.84186,6.46511,112.7,-0.3,13.713,46,,
T,50.84171,6.46463,112.4,-1,13.75,37.7,,
T,50.84143,6.46371,112,-0.5,13.822,71.9,,
T,50.84134,6.4634,112,0,13.846,24.02,,
T,50.84127,6.46319,112,0,13.863,16.72,,
T,50.8412,6.46293,112,0,13.883,19.9,,
T,50.84101,6.46223,112,0,13.936,53.65,,
T,50.84091,6.46187,111.8,-0.7,13.964,27.69,,
T,50.84083,6.46154,111,-3.2,13.989,24.89,,
T,50.84069,6.46101,111.8,2,14.029,40.45,,
T,50.84068,6.46095,111.7,-3,14.034,4.37,,
T,50.84057,6.46046,111.1,-1.7,14.07,36.62,,
T,50.84047,6.46003,111,-0.2,14.103,32.27,,
T,50.84013,6.45851,111,0,14.216,113.55,,
T,50.84007,6.4582,111,0,14.239,22.83,,
T,50.83981,6.45704,111,0,14.326,86.68,,
T,50.83977,6.45683,111,0,14.341,15.45,,
T,50.8397,6.45654,111,0,14.363,21.86,,
T,50.8395,6.45561,111,-0.1,14.432,69.18,,
T,50.83945,6.45538,111,0.2,14.449,17.13,,
T,50.83942,6.45521,111,0,14.462,12.43,,
T,50.83933,6.45478,111,0,14.494,31.9,,
T,50.83921,6.45426,111,0,14.533,38.99,,
T,50.83915,6.45395,111,0,14.556,22.83,,
T,50.83909,6.45367,111,0,14.576,20.82,,
T,50.83907,6.45358,111.1,1.1,14.583,6.72,,
T,50.83895,6.45305,112.1,2.6,14.623,39.65,,
T,50.8389,6.45277,111.2,-4.4,14.643,20.49,,
T,50.83872,6.45189,110.7,-0.7,14.708,65.14,,
T,50.8386,6.45131,111.7,2.3,14.751,42.98,,
T,50.83855,6.45107,111.2,-2.8,14.769,17.8,,
T,50.83847,6.45068,111.2,0.1,14.798,28.88,,
T,50.83836,6.45019,111.8,1.6,14.835,36.62,,
T,50.83829,6.44984,111.9,0.5,14.861,25.86,,
T,50.83815,6.44912,112,0.1,14.914,53.06,,
T,50.83807,6.44876,112.8,3.2,14.94,26.88,,
T,50.83788,6.44787,112,-1.2,15.007,66.16,,
T,50.83773,6.44714,112.8,1.5,15.061,54.06,,
T,50.83768,6.44687,112.4,-2.3,15.08,19.82,,
T,50.83759,6.44644,112.7,1.1,15.112,31.9,,
T,50.83755,6.44626,113.3,4.3,15.126,13.44,,
T,50.83751,6.44609,113.8,3.9,15.139,12.78,,
T,50.83704,6.44387,114.1,0.2,15.304,164.89,,
T,50.83687,6.44308,108.3,-9.9,15.362,58.78,,
T,50.8367,6.44229,114,9.6,15.421,58.78,,
T,50.83667,6.44211,115.9,15,15.434,13.11,,
T,50.83658,6.4417,114.8,-3.7,15.465,30.57,,
T,50.83637,6.44071,116.1,1.8,15.538,73.55,,
T,50.83631,6.4404,115.5,-2.7,15.561,22.84,,
T,50.8362,6.43988,114.9,-1.4,15.6,38.62,,
T,50.83614,6.43952,116.3,5.1,15.626,26.22,,
T,50.83606,6.43905,116.5,0.7,15.66,34.28,,
T,50.83601,6.43875,115.5,-4.8,15.682,21.85,,
T,50.83594,6.43831,115.5,0.2,15.714,31.96,,
T,50.83592,6.43819,114.9,-6.9,15.723,8.74,,
T,50.8359,6.43802,113.5,-11.3,15.735,12.18,,
T,50.83588,6.43786,111.3,-19.5,15.746,11.49,,
T,50.83586,6.43776,110.1,-16.6,15.754,7.39,,
T,50.83584,6.43759,110.7,4.9,15.766,12.18,,
T,50.83577,6.43709,112,3.7,15.802,36.07,,
T,50.83575,6.43691,113.1,8.6,15.815,12.87,,
T,50.83574,6.43682,113.4,3.9,15.821,6.44,,
T,50.83574,6.43681,113.4,0,15.822,0.7,,
T,50.83573,6.43674,113.6,5,15.827,5.06,,
T,50.8357,6.43646,114.4,3.8,15.847,20.01,,
T,50.8357,6.43641,114.4,0,15.851,3.52,,
T,50.83568,6.43619,114.9,3.2,15.866,15.66,,
T,50.8356,6.43538,116.7,3.2,15.924,57.75,,
T,50.8356,6.43535,116.7,0,15.926,2.11,,
T,50.83558,6.43507,116.6,-0.5,15.946,19.85,,
T,50.83554,6.43452,116.4,-0.6,15.985,39,,
T,50.8355,6.43381,115.2,-2.4,16.035,50.21,,
T,50.83548,6.4333,114.7,-1.2,16.071,36,,
T,50.83546,6.43255,113.5,-2.3,16.124,52.88,,
T,50.83546,6.43213,113.6,0.3,16.154,29.59,,
T,50.83546,6.43173,114,1.6,16.182,28.18,,
T,50.83546,6.43171,114,0,16.183,1.41,,
T,50.83546,6.43115,113.7,-0.9,16.223,39.45,,
T,50.83546,6.43092,113.7,0,16.239,16.2,,
T,50.83546,6.43089,113.7,0,16.241,2.11,,
T,50.83547,6.43013,113.6,-0.1,16.295,53.55,,
T,50.83547,6.43,113.6,0,16.304,9.16,,
T,50.83547,6.42921,114.3,1.2,16.359,55.65,,
T,50.83548,6.42892,114.9,3,16.38,20.46,,
T,50.83548,6.42821,115,0.2,16.43,50.02,,
T,50.83548,6.42774,114.2,-2.5,16.463,33.11,,
T,50.83548,6.42715,114.3,0.2,16.505,41.56,,
T,50.83549,6.42619,114.2,-0.1,16.572,67.64,,
T,50.83549,6.42579,114.2,0,16.6,28.18,,
T,50.83549,6.42508,115,1.5,16.65,50.02,,
T,50.83549,6.42498,115,0.2,16.657,7.04,,
T,50.8355,6.42418,116,1.7,16.714,56.37,,
T,50.8355,6.42339,116,0.1,16.77,55.65,,
T,50.8355,6.42285,116,0,16.808,38.04,,
T,50.8355,6.42233,116,0,16.844,36.63,,
T,50.8355,6.42214,116,0,16.858,13.38,,
T,50.8355,6.42206,116,0,16.863,5.64,,
T,50.8355,6.42196,116,0,16.87,7.04,,
T,50.8355,6.4218,116,0,16.882,11.27,,
T,50.8355,6.42153,116.1,0.5,16.901,19.02,,
T,50.83549,6.42127,116.2,0.8,16.919,18.35,,
T,50.8355,6.42096,116.6,1.8,16.941,21.87,,
T,50.8355,6.42082,117,3.7,16.951,9.86,,
T,50.8355,6.42078,117,0,16.953,2.82,,
T,50.8355,6.42044,117,0,16.977,23.95,,
T,50.8355,6.42032,117,0,16.986,8.45,,
T,50.8355,6.4202,117,0,16.994,8.45,,
T,50.8355,6.42002,117,0,17.007,12.68,,
T,50.8355,6.41969,117,0,17.03,23.25,,
T,50.83551,6.41945,117,0,17.047,16.94,,
T,50.83551,6.4193,117,0,17.058,10.57,,
T,50.83552,6.41727,117.8,0.6,17.201,143.01,,
T,50.83552,6.41713,118,1.5,17.211,9.86,,
T,50.83552,6.41685,118,0,17.23,19.72,,
T,50.83552,6.41666,118,0,17.244,13.38,,
T,50.83552,6.41599,118,0,17.291,47.2,,
T,50.83553,6.41552,118,0,17.324,33.13,,
T,50.83553,6.41514,118,0,17.351,26.77,,
T,50.83553,6.41513,118,0,17.352,0.7,,
T,50.83553,6.41485,118.5,2.5,17.371,19.72,,
T,50.83553,6.41428,119,1.3,17.411,40.15,,
T,50.83553,6.41395,119,0,17.435,23.25,,
T,50.83553,6.41361,119,0,17.459,23.95,,
T,50.83553,6.41302,119,0,17.5,41.56,,
T,50.83554,6.41228,119,0,17.552,52.14,,
T,50.83554,6.41199,119.8,3.9,17.573,20.43,,
T,50.83555,6.41115,120,0.4,17.632,59.18,,
T,50.83555,6.41087,120,0,17.652,19.72,,
T,50.83555,6.41086,120,0,17.652,0.7,,
T,50.83555,6.4103,120,0,17.692,39.45,,
T,50.83555,6.41007,120,0,17.708,16.2,,
T,50.83556,6.40937,120,0,17.757,49.32,,
T,50.83556,6.40919,120,0,17.77,12.68,,
T,50.83556,6.40916,120,1.1,17.772,2.11,,
T,50.83556,6.40803,121,1.2,17.852,79.6,,
T,50.83557,6.40513,121.9,0.5,18.056,204.3,,
T,50.83558,6.40434,121.9,-0.1,18.112,55.66,,
T,50.83558,6.40428,121.9,0,18.116,4.23,,
T,50.83558,6.40401,122,0.3,18.135,19.02,,
T,50.83558,6.40353,122,0.1,18.169,33.81,,
T,50.83559,6.40343,122,0,18.176,7.13,,
T,50.83559,6.4031,122.1,0.4,18.199,23.25,,
T,50.83559,6.40286,122.1,0.1,18.216,16.91,,
T,50.83559,6.40265,122.6,3.1,18.231,14.79,,
T,50.83559,6.40258,122.8,5.1,18.236,4.93,,
T,50.83559,6.40203,123.3,1.2,18.274,38.75,,
T,50.83559,6.40201,123.3,1.2,18.276,1.41,,
T,50.83559,6.40154,123.5,0.4,18.309,33.11,,
T,50.83559,6.40144,123.3,-1.9,18.316,7.04,,
T,50.83558,6.40087,123.1,-0.6,18.356,40.17,,
T,50.83558,6.4003,123,-0.2,18.396,40.15,,
T,50.83557,6.3997,123.1,0.2,18.439,42.28,,
T,50.83556,6.399,124,1.8,18.488,49.32,,
T,50.83556,6.39855,124,0,18.52,31.7,,
T,50.83555,6.39823,124,0,18.542,22.57,,
T,50.83555,6.39775,124,0.1,18.576,33.81,,
T,50.83554,6.39688,124,0,18.637,61.3,,
T,50.83554,6.39683,124,0,18.641,3.52,,
T,50.83554,6.39597,124.9,1.6,18.701,60.58,,
T,50.83554,6.39595,124.9,0,18.703,1.41,,
T,50.83553,6.39567,124.9,-0.2,18.723,19.76,,
T,50.83553,6.3954,124.9,0,18.742,19.02,,
T,50.83553,6.39538,124.9,0,18.743,1.41,,
T,50.83553,6.3951,124.9,0,18.763,19.72,,
T,50.83553,6.39483,125,0.3,18.782,19.02,,
T,50.83552,6.39453,125,0.2,18.803,21.16,,
T,50.83552,6.39424,125,0,18.823,20.43,,
T,50.83552,6.39367,125,0,18.864,40.15,,
T,50.83551,6.39329,125,0,18.89,26.79,,
T,50.83551,6.39311,125,0,18.903,12.68,,
T,50.83551,6.39285,125,0,18.921,18.32,,
T,50.83551,6.39259,125,0,18.94,18.32,,
T,50.8355,6.3924,125,0,18.953,13.43,,
T,50.8355,6.39212,125,0,18.973,19.72,,
T,50.8355,6.39199,125,0,18.982,9.16,,
T,50.83548,6.38927,124,-0.5,19.174,191.63,,
T,50.83547,6.38769,124,0,19.285,111.31,,
T,50.83547,6.38741,124,0,19.305,19.72,,
T,50.83547,6.38712,124,0,19.325,20.43,,
T,50.83547,6.3871,124,0,19.326,1.41,,
T,50.83547,6.38585,124.7,0.8,19.415,88.06,,
T,50.83547,6.38567,124.7,0,19.427,12.68,,
T,50.83547,6.3855,124.8,1.2,19.439,11.98,,
T,50.83548,6.38511,125.9,3.9,19.467,27.5,,
T,50.83548,6.38482,126.2,1.4,19.487,20.43,,
T,50.83548,6.38454,126.2,0,19.507,19.72,,
T,50.83548,6.38426,126.2,0,19.527,19.72,,
T,50.83548,6.38397,127.7,7.6,19.547,20.43,,
T,50.83548,6.38369,127.8,0.6,19.567,19.72,,
T,50.83548,6.3834,126.5,-6.4,19.587,20.43,,
